timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
126217541,1557478512999541,225905870,1139749794,38578,35934,0.87900007,0.3189896,3.9810002,6.124,1.77,2.12,100,10,4.032,-3.6380002,1.738,0.633,2.639409,0,3,1,7
126422487,1557478513199540,225905798,1139749831,38436,35793,0.84400004,0.27841717,3.9610002,6.15,1.77,2.12,100,10,4.598,-4.102,2.0770001,1.5710001,2.6584275,0,3,1,7
126623630,1557478513399540,225905723,1139749862,38332,35688,0.8880001,0.29868218,3.9420002,6.1740003,1.77,2.12,100,10,4.2060003,-3.9050002,1.5630001,0.785,2.7061956,0,3,1,7
126821484,1557478513599540,225905621,1139749872,37567,34924,0.96500003,0.24531038,3.913,6.195,1.77,2.12,100,10,4.8430004,-4.7120004,1.1170001,0.777,2.8274038,0,3,1,7
127021550,1557478513799540,225905532,1139749912,37766,35123,0.702,0.1787622,3.887,6.2100005,1.77,2.12,100,10,5.8500004,-5.151,2.7730002,0.74,2.7098413,0,3,1,7
127222481,1557478513999541,225905434,1139749946,37956,35313,0.90200007,0.24981786,3.8590002,6.2130003,1.77,2.12,100,16,4.9680004,-4.5820003,1.9190001,-0.21200001,2.7218263,0,3,1,7
127422070,1557478514199540,225905343,1139749957,37871,35227,1.0760001,0.20204209,3.857,6.2190003,1.77,2.12,100,16,4.361,-4.361,0.006,-0.61700004,2.9751155,0,3,1,7
127622491,1557478514399540,225905267,1139749971,38134,35490,1.065,0.22520208,3.8520002,6.215,1.77,2.12,100,16,4.566,-4.465,0.95400006,0.41900003,2.9553888,0,3,1,7
127822483,1557478514599540,225905191,1139749992,38377,35734,1.1040001,0.23958762,3.8230002,6.215,1.77,2.12,100,16,4.355,-4.262,0.897,-0.33900002,2.945375,0,3,1,7
128020550,1557478514799540,225905111,1139749995,38243,35599,1.131,0.28368282,3.811,6.2120004,1.77,2.12,100,16,3.4950001,-3.4540002,0.535,-0.82100004,2.9631329,0,3,1,7
128221485,1557478514999541,225905029,1139749990,38207,35564,1.0580001,0.19457436,3.7960002,6.222,1.77,2.12,100,10,4.4890003,-4.485,-0.19100001,0.30600002,3.113633,0,3,1,7
128423485,1557478515199540,225904944,1139749984,38383,35739,0.99300003,0.18645439,3.785,6.2120004,1.77,2.12,100,10,4.6800003,-4.6730003,0.256,1.067,3.0995872,0,3,1,7
128623618,1557478515399540,225904863,1139749984,38809,36166,1.0170001,0.22853863,3.775,6.209,1.77,2.12,100,10,3.887,-3.8830001,0.16800001,-0.735,3.0991182,0,3,1,7
128815488,1557478515599540,225904767,1139749958,38773,36130,1.031,0.21572356,3.755,6.2170005,1.77,2.12,100,10,4.0620003,-4.0620003,0.05,-0.43100002,3.1151297,0,3,1,7
129017657,1557478515799539,225904674,1139749946,38906,36263,0.919,0.16645744,3.7200003,6.2070003,1.77,2.12,100,10,4.5210004,-4.506,0.37600002,0.84400004,3.079484,0,3,1,7
129218489,1557478515999540,225904583,1139749947,39221,36578,0.90200007,0.21606494,3.7000003,6.2190003,1.77,2.12,100,15,4.55,-4.4550004,0.929,-0.010000001,3.0257664,0,3,1,7
129421825,1557478516199539,225904491,1139749945,38847,36204,0.94600004,0.1907992,3.6940002,6.2250004,1.77,2.12,100,15,4.4110003,-4.3910003,0.42000002,-0.595,3.0372787,0,3,1,7
129623485,1557478516399539,225904415,1139749957,39141,36498,0.85800004,0.23327494,3.683,6.1970005,1.77,2.12,100,15,4.157,-4.0290003,1.0220001,-0.23500001,2.9792597,0,3,1,7
129821485,1557478516599539,225904332,1139749982,39339,36695,0.87700003,0.20589893,3.6790001,6.2170005,1.77,2.12,100,15,5.155,-4.9090004,1.575,-0.34,2.8958426,0,3,1,7
130023486,1557478516799539,225904246,1139750011,39709,37066,0.85300004,0.22418562,3.67,6.2320004,1.77,2.12,100,15,4.7400002,-4.5150003,1.445,0.238,2.8665047,0,3,1,7
130223490,1557478516999540,225904172,1139750036,39762,37118,0.79700005,0.299458,3.6680002,6.2500005,1.77,2.12,100,14,3.6840003,-3.377,1.4710001,-0.202,2.8175945,0,3,1,7
130422484,1557478517199539,225904108,1139750053,39789,37146,0.97700006,0.28134915,3.6560001,6.274,1.77,2.12,100,14,3.5690002,-3.5330002,0.504,-0.268,2.9145367,0,3,1,7
130622495,1557478517399539,225904038,1139750061,39666,37023,0.95300007,0.29353592,3.6490002,6.275,1.77,2.12,100,14,3.8270001,-3.759,0.72,0.038000003,2.9326472,0,3,1,7
130826578,1557478517599539,225903968,1139750092,39938,37295,0.837,0.24848373,3.65,6.282,1.77,2.12,100,14,4.82,-4.51,1.7010001,0.49300003,2.8441865,0,3,1,7
131025485,1557478517799539,225903892,1139750135,40175,37532,0.76100004,0.22564034,3.6460001,6.293,1.77,2.12,100,14,4.8490005,-4.433,1.9640001,0.86700004,2.7785234,0,3,1,7
131232524,1557478517999540,225903817,1139750181,40144,37501,0.683,0.23743074,3.6410003,6.3040004,1.77,2.12,100,15,4.821,-4.11,2.5200002,0.45200002,2.6895733,0,3,1,7
131422577,1557478518199539,225903745,1139750224,39508,36865,0.615,0.2855175,3.6350002,6.2990003,1.77,2.12,100,15,4.204,-2.9180002,3.0260003,0.29500002,2.545514,0,3,1,7
131623491,1557478518399539,225903693,1139750286,39565,36921,0.65300006,0.2786144,3.63,6.2960005,1.77,2.12,100,15,4.3190002,-2.9620001,3.1430001,-0.24100001,2.4332178,0,3,1,7
131821485,1557478518599539,225903618,1139750355,39748,37104,0.623,0.20430858,3.6260002,6.281,1.77,2.12,100,15,6.282,-5.044,3.7440002,0.187,2.4787443,0,3,1,7
132022565,1557478518799539,225903521,1139750417,39691,37048,0.762,0.17110823,3.6090002,6.229,1.77,2.12,100,15,5.9830003,-5.445,2.479,1.222,2.6176322,0,3,1,7
132221810,1557478518999540,225903438,1139750489,39681,37038,0.74100006,0.16265088,3.558,6.1190004,1.77,2.12,100,20,5.735,-4.8490005,3.0630002,1.3840001,2.5967734,0,3,1,7
132421581,1557478519199539,225903347,1139750546,39865,37222,0.869,0.18432108,3.5500002,6.1000004,1.77,2.12,100,20,5.9820004,-5.669,1.9120001,0.351,2.6935654,0,3,1,7
132621550,1557478519399539,225903295,1139750616,39906,37263,0.625,0.31172538,3.5270002,6.0850005,1.77,2.12,100,20,4.281,-2.005,3.782,1.2370001,2.5281148,0,3,1,7
132822486,1557478519599539,225903244,1139750677,40367,37724,0.994,0.33459583,3.5260003,6.083,1.77,2.12,100,20,4.3180003,-3.8960001,1.863,-0.781,2.606012,0,3,1,7
133022549,1557478519799539,225903148,1139750687,40767,38124,1.5960001,0.19840744,3.5340002,6.091,1.77,2.12,100,20,5.8170004,-5.7980003,-0.469,-2.0400002,3.0623133,0,3,1,7
133230552,1557478519999540,225903064,1139750684,41662,39019,1.5400001,0.2269537,3.548,6.097,1.77,2.1299999,99,16,4.6150002,-4.543,-0.81100005,-2.167,3.1736028,0,3,1,7
133422522,1557478520199539,225903014,1139750683,41642,38999,1.315,0.42155406,3.548,6.103,1.77,2.1299999,99,16,2.2700002,-2.243,-0.347,-0.21400002,3.2009318,0,3,1,7
133621695,1557478520399539,225902974,1139750671,41263,38620,1.6090001,0.5083854,3.5590003,6.1130004,1.77,2.1299999,99,16,1.8490001,-1.7760001,-0.514,-0.33800003,3.2914436,0,3,1,7
133823634,1557478520599539,225902915,1139750640,41021,38378,1.414,0.15718085,3.5690002,6.117,1.77,2.1299999,99,16,4.591,-4.116,-2.033,0.804,3.5733736,0,3,1,7
134021488,1557478520799539,225902864,1139750613,40605,37962,1.2930001,0.3619261,3.5820003,6.1250005,1.77,2.1299999,99,16,2.2450001,-2.061,-0.89000005,1.9390001,3.5695524,0,3,1,7
134223489,1557478520999540,225902834,1139750597,40814,38171,1.5990001,0.41268656,3.607,6.1400003,1.77,2.1299999,99,13,2.269,-2.088,-0.8880001,1.383,3.5583544,0,3,1,7
134423490,1557478521199539,225902774,1139750567,40420,37777,1.794,0.26804993,3.6420002,6.1640005,1.77,2.1299999,99,13,3.588,-3.3560002,-1.268,0.69000006,3.5193515,0,3,1,7
134625489,1557478521399539,225902725,1139750545,40317,37674,2.3160002,0.36841768,3.6910002,6.1850004,1.77,2.1299999,99,13,2.65,-2.47,-0.96000004,0.94600004,3.5169249,0,3,1,7
134823486,1557478521599539,225902682,1139750537,40791,38148,1.7090001,0.41374773,3.749,6.1930003,1.77,2.1299999,99,13,3.2140002,-3.1740003,-0.507,0.76400006,3.4208736,0,3,1,7
135023632,1557478521799539,225902605,1139750515,40831,38188,1.8420001,0.27595836,3.7970002,6.2040005,1.77,2.1299999,99,13,4.8370004,-4.741,-0.96300006,-0.44200003,3.3662903,0,3,1,7
135227523,1557478521999540,225902509,1139750499,41184,38541,1.899,0.2864799,3.8430002,6.2240005,1.77,2.1299999,99,14,5.2500005,-5.2390003,-0.344,-1.1850001,3.2895691,0,3,1,7
135426551,1557478522199539,225902455,1139750527,41530,38887,1.028,0.28677154,3.8960001,6.2460003,1.77,2.1299999,99,14,2.8750002,-2.0830002,1.9810001,-1.019,3.2895691,0,3,1,7
135626488,1557478522399539,225902386,1139750539,42027,39384,1.6580001,0.35865414,3.9450002,6.268,1.77,2.1299999,99,14,4.183,-4.17,0.335,-2.1890001,3.2003796,0,3,1,7
135826489,1557478522599539,225902324,1139750562,42494,39851,1.174,0.45970243,3.9710002,6.281,1.77,2.1299999,99,14,3.4930003,-3.1980002,1.4050001,-1.5460001,3.0213022,0,3,1,7
136024622,1557478522799539,225902278,1139750602,43194,40551,1.0,0.4720508,3.9900002,6.3030005,1.77,2.1299999,99,14,3.071,-2.7050002,1.4530001,-1.2770001,2.8398025,0,3,1,7
136223484,1557478522999540,225902240,1139750661,44057,41414,0.80100006,0.36421216,3.9940002,6.3170004,1.77,2.1299999,99,12,3.69,-2.5990002,2.6200001,-1.1520001,2.5340214,0,3,1,7
136427635,1557478523199539,225902201,1139750722,43958,41315,0.873,0.26297274,3.9910002,6.3360004,1.77,2.1299999,99,12,4.518,-1.261,4.3380003,-1.1400001,2.08657,0,3,1,7
136621490,1557478523399539,225902185,1139750809,43463,40820,0.93200004,0.18889733,3.9750001,6.347,1.77,2.1299999,99,12,5.249,0.43100002,5.2320004,-0.298,1.6915715,0,3,1,7
136824561,1557478523599539,225902164,1139750893,42872,40229,0.94000006,0.29872286,3.976,6.352,1.77,2.1299999,99,12,4.8170004,-0.89300007,4.734,-0.21100001,1.7104315,0,3,1,7
137026555,1557478523799539,225902135,1139750994,42746,40103,0.864,0.22999267,3.9700003,6.3250003,1.77,2.1299999,99,12,5.8,-0.75000006,5.7510004,0.47200003,1.7042078,0,3,1,7
137223492,1557478523999540,225902110,1139751119,42521,39878,0.80300003,0.16537185,3.9240003,6.262,1.77,2.1299999,100,13,5.999,0.063,5.999,0.043,1.6091572,0,3,1,7
137424668,1557478524199539,225902109,1139751227,42202,39559,0.947,0.14974086,3.887,6.2430005,1.77,2.1299999,100,13,6.0470004,0.9710001,5.9690003,-0.62700003,1.498835,0,3,1,7
137626557,1557478524399539,225902119,1139751349,41575,38933,1.322,0.14277124,3.8520002,6.183,1.77,2.1299999,100,13,6.6140003,2.6790001,6.0470004,-1.0300001,1.3167198,0,3,1,7
137823740,1557478524599539,225902149,1139751463,41564,38921,1.1800001,0.2074109,3.8300002,6.162,1.77,2.1299999,100,13,4.6920004,1.6370001,4.3970003,-1.097,1.2835151,0,3,1,7
138023491,1557478524799539,225902198,1139751562,41705,39062,1.5350001,0.18976057,3.8140001,6.157,1.77,2.1299999,100,13,5.2960005,2.8920002,4.4370003,-0.577,1.1249563,0,3,1,7
138226553,1557478524999540,225902257,1139751651,41707,39065,1.654,0.12832777,3.8020003,6.1450005,1.77,2.1299999,100,12,5.714,3.9510002,4.1280003,0.28,0.9064575,0,3,1,7
138426553,1557478525199539,225902344,1139751732,41946,39303,1.9690001,0.11557814,3.8020003,6.144,1.77,2.1299999,100,12,5.9110003,5.1460004,2.9090002,-0.066,0.68819094,0,3,1,7
138627629,1557478525399539,225902447,1139751801,42311,39668,1.7420001,0.09204814,3.8100002,6.1390004,1.77,2.1299999,100,12,7.28,6.5390005,3.2,-0.86200005,0.54392326,0,3,1,7
138824938,1557478525599539,225902547,1139751858,42306,39664,1.5370001,0.103588946,3.7970002,6.1260004,1.77,2.1299999,100,12,6.4750004,5.879,2.713,-1.1580001,0.4935637,0,3,1,7
139021493,1557478525799539,225902666,1139751923,43094,40451,1.761,0.089772224,3.7940001,6.1310005,1.77,2.1299999,100,12,7.7060003,7.096,3.005,-0.9250001,0.4395767,0,3,1,7
139218487,1557478525999540,225902784,1139751983,43227,40584,1.327,0.091545135,3.7960002,6.1320004,1.77,2.1299999,99,6,7.6330004,6.8820004,3.301,-1.0730001,0.44340855,0,3,1,7
139424482,1557478526199539,225902902,1139752051,43234,40592,1.332,0.08395539,3.7920003,6.1260004,1.77,2.1299999,99,6,7.9300003,6.9,3.9070003,-1.248,0.51525116,0,3,1,7
139624557,1557478526399539,225903010,1139752113,43595,40952,1.164,0.09857724,3.7890003,6.13,1.77,2.1299999,99,6,6.9010005,6.2000003,3.029,-1.457,0.48890787,0,3,1,7
139826552,1557478526599539,225903127,1139752179,44335,41692,1.557,0.10551911,3.7940001,6.1390004,1.77,2.1299999,99,6,7.497,6.63,3.5000002,-1.866,0.48739225,0,3,1,7
140025887,1557478526799539,225903250,1139752270,45005,42362,1.618,0.07841397,3.801,6.1470003,1.77,2.1299999,99,6,9.269,7.366,5.6260004,-1.6560001,0.6522415,0,3,1,7
140224706,1557478526999540,225903355,1139752353,44693,42051,1.7080001,0.07960848,3.8150003,6.1510005,1.77,2.1299999,99,7,7.7450004,6.2640004,4.5550003,-0.683,0.64029217,0,3,1,7
140425485,1557478527199539,225903453,1139752437,44680,42037,1.5270001,0.07448401,3.821,6.1480002,1.77,2.1299999,99,7,8.004001,6.019,5.2770004,-0.80500007,0.7198425,0,3,1,7
140625884,1557478527399539,225903533,1139752516,44393,41750,1.5690001,0.09261362,3.8170002,6.1000004,1.77,2.1299999,99,7,6.78,4.7860003,4.801,-1.0020001,0.7472653,0,3,1,7
140825487,1557478527599539,225903580,1139752582,43892,41250,1.5810001,0.115652315,3.7900002,5.991,1.77,2.1299999,99,7,6.4300003,3.7310002,5.2370005,-0.44900003,0.82913154,0,3,1,7
141025553,1557478527799539,225903600,1139752644,43330,40688,1.317,0.14835262,3.7570002,5.852,1.77,2.1299999,99,7,5.6980004,2.4650002,5.137,0.45900002,0.94198155,0,3,1,7
141229895,1557478527999540,225903627,1139752724,43429,40786,1.2650001,0.13405733,3.7170002,5.7130003,1.77,2.1299999,99,7,6.576,2.591,6.044,0.65800005,1.0661095,0,3,1,7
141433888,1557478528199539,225903633,1139752808,43039,40396,0.98600006,0.12697165,3.6740003,5.5920005,1.77,2.1299999,99,7,6.984,1.9710001,6.7000003,0.4,1.1824927,0,3,1,7
141629482,1557478528399539,225903624,1139752903,43217,40574,0.82000005,0.1264065,3.6280003,5.538,1.77,2.1299999,99,7,7.044,0.707,7.0090003,-0.24200001,1.3287294,0,3,1,7
141821552,1557478528599539,225903616,1139752996,42978,40335,0.89900005,0.2693364,3.6120002,5.5070004,1.77,2.1299999,99,7,4.1980004,-0.006,4.1980004,0.010000001,1.3732117,0,3,1,7
142023719,1557478528799539,225903610,1139753075,42838,40195,0.57600003,0.2597687,3.5850003,5.4810004,1.77,2.1299999,99,7,4.287,-1.7320001,3.9220002,0.588,1.691547,0,3,1,7
142224560,1557478528999540,225903573,1139753144,42926,40284,0.476,0.2202752,3.5490003,5.465,1.77,2.1299999,99,7,4.96,-3.269,3.7300003,0.42800003,2.0404978,0,3,1,7
142424553,1557478529199539,225903530,1139753206,42882,40240,0.51000005,0.27546826,3.5140002,5.453,1.77,2.1299999,99,7,4.4150004,-3.2070003,3.035,0.42800003,2.174766,0,3,1,7
142623494,1557478529399539,225903484,1139753251,42596,39954,0.665,0.38643944,3.4930003,5.4630003,1.77,2.1299999,99,7,3.4440002,-2.867,1.909,0.049000002,2.3028514,0,3,1,7
142826366,1557478529599539,225903449,1139753301,42092,39450,0.73600006,0.34402007,3.4720001,5.471,1.77,2.1299999,99,7,3.5430002,-1.8090001,3.0470002,0.698,2.193351,0,3,1,7
143025545,1557478529799539,225903381,1139753342,41190,38548,0.78700006,0.24908988,3.4510002,5.4810004,1.77,2.1299999,99,7,4.5420003,-3.8810003,2.3590002,2.062,2.4573507,0,3,1,7
143223485,1557478529999540,225903306,1139753375,41073,38431,0.89100003,0.19893873,3.43,5.5000005,1.77,2.1299999,99,8,5.091,-4.827,1.6190001,2.1320002,2.6779644,0,3,1,7
143431659,1557478530199539,225903231,1139753410,40755,38113,0.961,0.30098498,3.426,5.525,1.77,2.1299999,99,8,4.373,-3.8000002,2.163,1.697,2.661509,0,3,1,7
143624495,1557478530399539,225903163,1139753445,40588,37946,0.897,0.30969942,3.4310002,5.5530005,1.77,2.1299999,99,8,3.969,-3.568,1.7390001,1.0,2.67443,0,3,1,7
143824489,1557478530599539,225903106,1139753481,40760,38118,0.823,0.36979404,3.427,5.5680003,1.77,2.1299999,99,8,3.5760002,-2.7960002,2.229,0.35000002,2.58948,0,3,1,7
144022487,1557478530799539,225903043,1139753518,40918,38276,0.80100006,0.2708695,3.4240003,5.5750003,1.77,2.1299999,99,8,4.5230002,-4.104,1.9030001,0.25800002,2.6662953,0,3,1,7
144223489,1557478530999540,225902974,1139753561,40934,38292,0.716,0.27469158,3.4250002,5.583,1.77,2.1299999,99,8,4.6660004,-3.8620002,2.618,0.763,2.6068594,0,3,1,7
144419678,1557478531199539,225902920,1139753623,40928,38286,0.58100003,0.29372126,3.4280002,5.5870004,1.77,2.1299999,99,8,4.491,-3.0470002,3.3000002,0.58500004,2.4710493,0,3,1,7
144623485,1557478531399539,225902869,1139753690,40379,37737,0.65800005,0.31975442,3.4350002,5.5790005,1.77,2.1299999,99,8,4.315,-2.0170002,3.8150003,0.78000003,2.2813835,0,3,1,7
144822488,1557478531599539,225902824,1139753773,40425,37783,0.647,0.2662114,3.436,5.584,1.77,2.1299999,99,8,5.2400002,-2.354,4.682,0.164,2.1366453,0,3,1,7
145027665,1557478531799539,225902767,1139753868,40174,37532,0.46500003,0.2517995,3.4250002,5.544,1.77,2.1299999,99,8,5.076,-2.2120001,4.5690002,0.56200004,2.0758255,0,3,1,7
145222537,1557478531999540,225902724,1139753962,40090,37448,0.62200004,0.24494193,3.42,5.524,1.77,2.1299999,99,7,4.986,-1.4100001,4.783,0.40800002,1.9634414,0,3,1,7
145422521,1557478532199539,225902704,1139754058,40018,37376,0.92700005,0.20090605,3.423,5.524,1.77,2.1299999,99,7,5.269,0.05,5.269,0.22900002,1.722589,0,3,1,7
145623491,1557478532399539,225902708,1139754152,40012,37370,1.1450001,0.15132423,3.4160001,5.4800005,1.77,2.1299999,99,7,4.6540003,1.8550001,4.268,-0.53900003,1.3633218,0,3,1,7
145826492,1557478532599539,225902721,1139754228,39998,37356,1.19,0.14798664,3.4050002,5.446,1.77,2.1299999,99,7,4.4430003,2.003,3.9650002,-0.49500003,1.2295717,0,3,1,7
146025555,1557478532799539,225902754,1139754311,39914,37272,1.1090001,0.11197438,3.3950002,5.4350004,1.77,2.1299999,99,7,5.118,2.874,4.235,0.64400005,1.0667078,0,3,1,7
146223695,1557478532999540,225902802,1139754407,39787,37145,1.3360001,0.18835086,3.39,5.4280005,1.77,2.1299999,99,12,4.2790003,2.381,3.555,0.84000003,1.0438929,0,3,1,7
146423488,1557478533199539,225902852,1139754480,39878,37236,1.5020001,0.17746717,3.3960001,5.427,1.77,2.1299999,99,12,3.6580002,2.802,2.352,-0.059000004,0.86033505,0,3,1,7
146622603,1557478533399539,225902900,1139754529,40043,37402,1.552,0.21710569,3.3990002,5.4300003,1.77,2.1299999,99,12,3.0920002,2.4940002,1.8280001,-0.164,0.76881295,0,3,1,7
146826483,1557478533599539,225902952,1139754569,40081,37439,1.508,0.14312293,3.4080002,5.433,1.77,2.1299999,99,12,4.395,3.887,2.051,0.51000005,0.5710279,0,3,1,7
147020488,1557478533799539,225903006,1139754608,40454,37812,1.9530001,0.2145212,3.423,5.4500003,1.77,2.1299999,99,12,3.3090003,2.8720002,1.644,0.33400002,0.55517334,0,3,1,7
147226485,1557478533999540,225903113,1139754659,40441,37800,1.9210001,0.091518775,3.4550002,5.4680004,1.77,2.1299999,99,12,8.154,7.6870003,2.7180002,1.192,0.33986288,0,3,1,7
147426555,1557478534199539,225903217,1139754690,40548,37907,1.838,0.17867266,3.4900002,5.491,1.77,2.1299999,99,12,5.2990003,5.2250004,0.88500005,0.15900001,0.3031368,0,3,1,7
147624553,1557478534399539,225903315,1139754704,40840,38198,1.3180001,0.16373928,3.5110002,5.4950004,1.77,2.1299999,99,12,5.381,5.381,-0.08800001,-0.836,0.12875538,0,3,1,7
147825523,1557478534599539,225903398,1139754696,41002,38360,1.1980001,0.22120894,3.5230002,5.51,1.77,2.1299999,99,12,4.6320004,4.583,-0.67200005,-0.79200006,0.031047486,0,3,1,7
148029614,1557478534799539,225903495,1139754698,41441,38799,1.411,0.18923713,3.535,5.532,1.77,2.1299999,99,12,5.984,5.9820004,0.116000004,-0.58000004,0.024264961,0,3,1,7
148227484,1557478534999540,225903589,1139754698,41620,38978,1.3410001,0.27272654,3.5570002,5.551,1.77,2.1299999,99,9,4.873,4.8650002,-0.28300002,0.019000001,6.2805266,0,3,1,7
148428649,1557478535199539,225903698,1139754706,41681,39039,1.381,0.16260096,3.5770001,5.5470004,1.77,2.1299999,99,9,6.576,6.5610003,0.44500002,0.61,0.04935808,0,3,1,7
148632485,1557478535399539,225903813,1139754722,41445,38804,1.4360001,0.14572312,3.5970001,5.5460005,1.77,2.1299999,99,9,6.392,6.301,1.079,1.143,0.116415724,0,3,1,7
148829523,1557478535599539,225903925,1139754731,41351,38709,1.098,0.16284253,3.6100001,5.5620003,1.77,2.1299999,99,9,6.2720003,6.2700005,-0.14400001,0.112,0.0538914,0,3,1,7
149027500,1557478535799539,225904047,1139754735,41455,38813,1.279,0.17295723,3.6220002,5.577,1.77,2.1299999,99,9,7.0460005,7.044,0.19100001,0.44500002,0.041183658,0,3,1,7
149224493,1557478535999540,225904194,1139754753,41825,39183,1.294,0.14344895,3.637,5.5930004,1.77,2.1299999,99,9,7.9140005,7.859,0.92600006,0.73700005,0.086506195,0,3,1,7
149424487,1557478536199539,225904331,1139754793,41262,38621,1.273,0.114921026,3.6480002,5.611,1.77,2.1299999,99,9,8.241,7.656,3.0490003,0.023000002,0.37903646,0,3,1,7
149622483,1557478536399539,225904452,1139754863,40657,38015,1.3800001,0.10010405,3.6490002,5.6280003,1.77,2.1299999,99,9,8.092,6.767,4.4370003,-0.047000002,0.580427,0,3,1,7
149823679,1557478536599539,225904550,1139754944,40278,37637,1.3770001,0.105823845,3.647,5.6530004,1.77,2.1299999,99,9,7.4500003,5.7640004,4.7190003,-0.19800001,0.6313627,0,3,1,7
150024644,1557478536799538,225904642,1139755025,40107,37465,1.3620001,0.10667661,3.6550002,5.6740003,1.77,2.1299999,99,9,6.9600005,5.5820003,4.156,0.57100004,0.63572884,0,3,1,7
150226484,1557478536999539,225904730,1139755100,40069,37427,1.2370001,0.10189424,3.6320002,5.6990004,1.77,2.1299999,99,19,7.6540003,5.775,5.0230002,1.082,0.6783922,0,3,1,7
150425552,1557478537199538,225904830,1139755200,40419,37777,1.0300001,0.11734563,3.5980003,5.708,1.77,2.1299999,99,19,7.0220003,5.0200005,4.9100003,0.64900005,0.7204773,0,3,1,7
150624486,1557478537399538,225904875,1139755273,39815,37173,1.1700001,0.15855093,3.568,5.6970005,1.77,2.1299999,99,19,6.2850003,3.6540003,5.1130004,0.30100003,0.80314463,0,3,1,7
150824486,1557478537599538,225904909,1139755370,39705,37063,1.062,0.14675531,3.5460002,5.662,1.77,2.1299999,99,19,6.826,2.9220002,6.169,-0.14400001,0.97953403,0,3,1,7
151025815,1557478537799538,225904927,1139755476,39701,37060,1.0550001,0.24208571,3.5500002,5.61,1.77,2.1299999,99,19,5.012,0.45800003,4.991,-1.5970001,1.115158,0,3,1,7
151226389,1557478537999539,225904946,1139755590,40059,37417,1.2490001,0.18781906,3.5530002,5.538,1.77,2.1299999,99,6,6.0410004,1.46,5.8620005,-1.297,1.2475178,0,3,1,7
151428559,1557478538199538,225904957,1139755709,40360,37719,1.143,0.22061642,3.5560002,5.4550004,1.77,2.1299999,99,6,5.1260004,1.039,5.0200005,-0.97300005,1.2978106,0,3,1,7
151637558,1557478538399538,225904935,1139755793,40391,37749,0.683,0.44718927,3.5590003,5.3880005,1.77,2.1299999,99,6,3.5730002,-1.3970001,3.288,-1.7580001,1.4303504,0,3,1,7
151825281,1557478538599538,225904920,1139755886,40615,37973,0.89100003,0.26458317,3.555,5.3170004,1.77,2.1299999,99,6,4.426,-0.18400002,4.4220004,-0.15400001,1.5652622,0,3,1,7
152023633,1557478538799538,225904912,1139755997,41456,38814,0.739,0.30080467,3.5530002,5.268,1.77,2.1299999,99,6,4.855,-0.85,4.78,0.34500003,1.6446424,0,3,1,7
152218488,1557478538999539,225904909,1139756121,41342,38700,1.093,0.22296649,3.5520003,5.2190003,1.77,2.1299999,99,9,5.6340003,0.41300002,5.6190004,1.5130001,1.5495073,0,3,1,7
152422486,1557478539199538,225904902,1139756246,41249,38607,0.883,0.22199208,3.5520003,5.1590004,1.77,2.1299999,99,9,5.348,0.11000001,5.347,0.51500005,1.5498679,0,3,1,7
152623489,1557478539399538,225904899,1139756367,41383,38741,0.869,0.13984834,3.5340002,5.1070004,1.77,2.1299999,99,9,5.3510003,0.97200006,5.262,-0.78200006,1.4339185,0,3,1,7
152824709,1557478539599538,225904903,1139756484,41660,39019,0.91,0.12729296,3.5040002,5.0600004,1.77,2.1299999,99,9,5.2180004,1.368,5.0350003,-0.492,1.3632518,0,3,1,7
153023484,1557478539799538,225904915,1139756593,41557,38916,1.0220001,0.15203196,3.486,5.0200005,1.77,2.1299999,99,9,5.1990004,1.5400001,4.966,0.142,1.324465,0,3,1,7
153225487,1557478539999539,225904948,1139756708,42090,39449,1.1040001,0.10866978,3.4680002,4.9700003,1.77,2.1299999,99,8,5.681,2.686,5.006,-0.813,1.160834,0,3,1,7
153423512,1557478540199538,225904979,1139756798,42259,39617,1.097,0.13852486,3.463,4.953,1.76,2.1299999,99,8,4.61,2.154,4.0750003,-1.8240001,1.1313534,0,3,1,7
153628015,1557478540399538,225905001,1139756865,42352,39711,1.059,0.20682202,3.463,4.952,1.76,2.1299999,99,8,4.0340004,1.5150001,3.739,-1.5780001,1.14834,0,3,1,7
153823486,1557478540599538,225905022,1139756941,42530,39889,1.097,0.16866373,3.4440002,4.946,1.76,2.1299999,99,8,4.8380003,2.013,4.4,-0.07700001,1.14429,0,3,1,7
154024580,1557478540799538,225905055,1139757034,42873,40232,1.103,0.15819769,3.4340003,4.9440002,1.76,2.1299999,99,8,5.287,2.1680002,4.822,0.24400002,1.1463866,0,3,1,7
154224708,1557478540999539,225905105,1139757125,42873,40232,1.2270001,0.114801295,3.4350002,4.9560003,1.76,2.1299999,99,10,5.94,3.772,4.589,-0.13900001,0.97293407,0,3,1,7
154423487,1557478541199538,225905171,1139757203,42966,40325,1.4950001,0.14231221,3.4420002,4.9740005,1.76,2.1299999,99,10,5.518,4.017,3.7830002,-0.781,0.8859914,0,3,1,7
