timestamp,lat,lon,alt,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
445919005,22.590896238869515,113.97502235144711,27.160559,-0.0,-0.18120722,0.04635725,0.043446913,2.2343853,3.1215215,6.387987,0.0,2,0,0,0
446123724,22.590896464095266,113.97502209327253,27.171743,-0.0,-0.1484842,0.026285827,0.041054264,2.2331972,3.1104827,6.38799,0.0,2,0,0,0
446324532,22.590896622080496,113.97502202461949,27.156593,-0.0,-0.14624251,0.02665557,0.043844372,2.2516758,3.1101649,6.387983,0.0,2,0,0,0
446529340,22.59089675347183,113.97502193420613,27.139198,-0.0,-0.17578423,0.0025901417,0.093697384,2.380459,3.110629,6.3879547,0.0,2,0,0,0
446730142,22.59089683424409,113.97502186039519,27.121014,-0.0,-0.16095978,0.010749201,0.06929407,2.283947,3.1111226,6.3880076,0.0,2,0,0,0
446935760,22.5908970275135,113.97502208986789,27.113863,-0.0,-0.1380441,0.023068734,0.075672135,2.2591357,3.1104958,6.388006,0.0,2,0,0,0
447136521,22.59089737592929,113.97502226135406,27.113974,-0.0,-0.12108551,0.024245769,0.08131444,2.2615242,3.1113074,6.387959,0.0,2,0,0,0
447341410,22.590897628776055,113.97502253684159,27.123413,-0.0,-0.10973956,0.031801134,0.08399026,2.2650595,3.1130016,6.387984,0.0,2,0,0,0
447542158,22.590897870001537,113.97502290065238,27.132624,-0.0,-0.099276856,0.040312238,0.08825263,2.2654152,3.1133235,6.3880343,0.0,2,0,0,0
447746914,22.590898123161356,113.97502325127691,27.13585,-0.0,-0.08894433,0.048470326,0.09338498,2.2672462,3.1149614,6.388039,0.0,2,0,0,0
447947732,22.590898316362107,113.97502320491135,27.13915,-0.0,-0.080430456,0.04094414,0.09803799,2.2683463,3.1147316,6.3880324,0.0,2,0,0,0
448152562,22.5908986077392,113.97502316905438,27.14751,-0.0,-0.06894157,0.033687975,0.10108176,2.2687964,3.1153495,6.3879976,0.0,2,0,0,0
448354128,22.59089887483379,113.9750231367413,27.150007,-0.0,-0.058465544,0.026486984,0.10547333,2.2697732,3.1156096,6.3880043,0.0,2,0,0,0
448558984,22.590899173766864,113.97502317044072,27.15534,-0.0,-0.0486095,0.023966735,0.108329326,2.2712135,3.1156561,6.387994,0.0,2,0,0,0
448759714,22.59089953939805,113.97502342235649,27.156656,-0.0,-0.03505676,0.028860407,0.112842254,2.2734668,3.1160722,6.3879943,0.0,2,0,0,0
448964522,22.590899971684436,113.97502385873804,27.153584,-0.0,-0.022119552,0.039057482,0.12620853,2.274705,3.1169949,6.387964,0.0,2,0,0,0
449169314,22.590900407172068,113.97502447895373,27.140343,-0.0,0.033926558,0.039438214,0.11473649,2.2581215,3.117674,6.388025,0.0,2,0,0,0
449370956,22.59090091780787,113.97502516205141,27.118284,-0.0,0.014486381,0.100879416,0.13079439,2.2859042,3.1178498,6.38807,0.0,2,0,0,0
449570943,22.590901418116363,113.97502583868834,27.099634,-0.0,0.02147548,0.09274513,0.14781791,2.2888532,3.1174197,6.3880105,0.0,2,0,0,0
449776528,22.590902026828765,113.9750263673202,27.092522,-0.0,0.13328697,0.09619222,-0.049147476,2.2827764,3.1176696,6.3880143,0.0,2,0,0,0
449981350,22.590902656087486,113.97502693862971,27.141104,-0.0,0.1542337,0.13322747,-0.04871479,2.2404618,3.1180055,6.388012,0.0,2,0,0,0
450182150,22.59090319572392,113.97502721589497,27.18934,-0.0,0.094412856,0.075056955,0.07236527,2.2263217,3.1167946,6.3879538,0.0,2,0,0,0
450386920,22.59090367440008,113.97502788682826,27.229935,-0.0,0.080312,0.12678915,0.1268855,2.2239623,3.1170125,6.3879695,0.0,2,0,0,0
450587757,22.590904187972328,113.97502898988867,27.26489,-0.0,0.08806248,0.17134397,0.08409595,2.2218626,3.1164813,6.387966,0.0,2,0,0,0
450792545,22.59090473559691,113.97503044866193,27.29823,-0.0,0.10664784,0.26383525,0.049031578,2.2176676,3.116291,6.387964,0.0,2,0,0,0
450994146,22.590905269227694,113.975031924689,27.33852,-0.0,0.09300881,0.28144225,0.0772769,2.212693,3.1159964,6.387922,0.0,2,0,0,0
451199100,22.59090577554413,113.97503330021915,27.37452,-0.0,0.09305155,0.34007198,0.08748864,2.2064028,3.1157463,6.38792,0.0,2,0,0,0
451399723,22.59090631626129,113.97503469593974,27.40677,-0.0,0.060775246,0.44496542,0.16355853,2.2041273,3.115672,6.387934,0.0,2,0,0,0
451604541,22.59090686686511,113.97503603190071,27.417934,-0.0,0.21239467,0.41558728,0.19122513,2.188076,3.1152115,6.3879695,0.0,2,0,0,0
451805370,22.590907468833098,113.97503713201934,27.44955,-0.0,0.13964017,0.38449436,0.024352156,2.1814795,3.1144414,6.3879614,0.0,2,0,0,0
452010139,22.59090804706103,113.97503813526853,27.484413,-0.0,0.18675484,0.35694328,-0.01628317,2.1896036,3.1146667,6.3879714,0.0,2,0,0,0
452210934,22.590908641082763,113.97503890247854,27.505005,-0.0,0.23149897,0.38524395,-0.0081581725,2.2151961,3.114768,6.3879657,0.0,2,0,0,0
452412518,22.590909105554957,113.97503951735177,27.502909,-0.0,0.19287248,0.36626378,0.040727664,2.2057142,3.115233,6.3879566,0.0,2,0,0,0
452613367,22.590909567229012,113.97503979229418,27.495176,-0.0,0.20812309,0.3851568,0.04274232,2.2095952,3.1133988,6.3879466,0.0,2,0,0,0
452818167,22.590910247457312,113.97503969294212,27.493921,-0.0,0.21840727,0.36996412,0.06219239,2.2109318,3.114434,6.387916,0.0,2,0,0,0
453022942,22.590911004982217,113.97503961299319,27.498135,-0.0,0.25143707,0.3323488,0.06324678,2.2125623,3.1160517,6.3879704,0.0,2,0,0,0
453223745,22.590911603241278,113.97503950417236,27.492455,-0.0,0.2480708,0.33251405,0.07665668,2.1901991,3.1151016,6.387961,0.0,2,0,0,0
453428526,22.590912173220612,113.97503943930239,27.497826,-0.0,0.31900758,0.33635214,0.02112568,2.2330556,3.1161685,6.3879733,0.0,2,0,0,0
453629324,22.59091273305491,113.97503945005538,27.502832,-0.0,0.32874125,0.2614982,0.15251914,2.184794,3.117115,6.3879695,0.0,2,0,0,0
453834925,22.590913019869795,113.97503956983181,27.483578,-0.0,0.25829569,0.29052415,0.15026401,2.1645472,3.1182637,6.387978,0.0,2,0,0,0
454035759,22.590913070359715,113.97503999002154,27.472748,-0.0,0.20386215,0.3345915,0.25792593,2.1594365,3.1192245,6.387927,0.0,2,0,0,0
454240543,22.590913175061246,113.97504043885212,27.464106,-0.0,0.2579171,0.27585122,0.11765867,2.1996481,3.1204054,6.387928,0.0,2,0,0,0
454441340,22.590913359654333,113.97504084389149,27.454302,-0.0,0.25656834,0.27180427,0.13038306,2.193465,3.1218736,6.387928,0.0,2,0,0,0
454646159,22.590913592466666,113.97504127975469,27.425137,-0.0,0.25694093,0.2752702,0.14760463,2.1983242,3.123536,6.3879857,0.0,2,0,0,0
454846914,22.590913893511214,113.97504192378986,27.368086,-0.0,0.26726335,0.2741785,0.17019625,2.202869,3.125475,6.3879232,0.0,2,0,0,0
