timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
287362439,1.3877603,-0.18961902,-0.16958398
287384467,1.3821201,-0.18858759,-0.16843285
287406442,1.5118444,-0.19065043,-0.29160455
287428439,1.5837568,-0.18755616,-0.17418854
287450438,1.3835301,-0.18755616,-0.18224649
287472473,1.3736598,-0.18858759,-0.18109536
287494439,1.4046808,-0.20715328,-0.18685105
287516439,1.3849403,-0.18858759,-0.18685105
287538439,1.3863503,-0.18961902,-0.18339764
287560484,1.3877603,-0.2422218,-0.16497944
287582450,1.5908071,-0.18858759,-0.16613057
287604439,1.3793,-0.18652473,-0.18109536
287626462,1.4032708,-0.23912753,-0.18685105
287649467,1.37648,-0.19065043,-0.17303741
287671438,1.3849403,-0.19065043,-0.17879309
287692819,1.37789,-0.19065043,-0.19606015
287713510,1.5217147,-0.18652473,-0.2939068
287735448,1.3849403,-0.18652473,-0.18569992
287757454,1.3934005,-0.23912753,-0.16958398
287779456,1.3877603,-0.20715328,-0.17764194
287802355,1.5922171,-0.21643612,-0.17533968
287823450,1.3877603,-0.19065043,-0.18454877
287845629,1.5795267,-0.18652473,-0.17649081
287867439,1.587987,-0.18755616,-0.16958398
287890453,1.5936271,-0.19168186,-0.17533968
287912453,1.3877603,-0.18755616,-0.18109536
287936479,1.6105477,-0.2154047,-0.18569992
287958492,1.3877603,-0.19065043,-0.17303741
287980482,1.3835301,-0.19993329,-0.17188627
288002672,1.3807101,-0.19890186,-0.18800218
288024478,1.3821201,-0.18446188,-0.30196476
288045484,1.5795267,-0.18858759,-0.17533968
288067478,1.620418,-0.22159326,-0.18454877
288089484,1.3793,-0.18446188,-0.18339764
288111479,1.3793,-0.20096472,-0.17994422
288133529,1.3863503,-0.19477615,-0.17764194
288155479,1.3849403,-0.23706467,-0.17533968
288177484,1.3821201,-0.18652473,-0.16843285
288199486,1.6119578,-0.18961902,-0.17764194
288221515,1.5978572,-0.18858759,-0.17418854
288243478,1.3990407,-0.19065043,-0.18800218
288265476,1.3948106,-0.20612185,-0.18454877
288287468,1.3891704,-0.18961902,-0.18224649
288309476,1.3891704,-0.18755616,-0.21217607
288331468,1.3863503,-0.19065043,-0.17649081
288354449,1.3919904,-0.18961902,-0.16958398
288376461,1.5893971,-0.19168186,-0.16267717
288398449,1.6034975,-0.22159326,-0.18685105
288420804,1.3821201,-0.18858759,-0.24786131
288442443,1.3835301,-0.20199615,-0.18454877
288465008,1.6119578,-0.22571896,-0.18339764
288487467,1.3821201,-0.1854933,-0.2927557
288509047,1.3934005,-0.18961902,-0.30196476
288531438,1.3821201,-0.18961902,-0.17994422
288553843,1.5936271,-0.20921615,-0.17073514
288575443,1.407501,-0.2380961,-0.17188627
288597640,1.3835301,-0.1854933,-0.18339764
288620439,1.3821201,-0.18652473,-0.18569992
288642440,1.4004507,-0.19065043,-0.18800218
288665846,1.3863503,-0.18961902,-0.18339764
288687444,1.3990407,-0.19168186,-0.2962091
288709448,1.4737732,-0.1854933,-0.28815114
288731439,1.3793,-0.18858759,-0.17764194
288753467,1.4286518,-0.23912753,-0.16728172
288775438,1.3849403,-0.24015896,-0.16728172
288797439,1.3849403,-0.18858759,-0.17994422
288819438,1.3821201,-0.18961902,-0.18224649
288841444,1.3905804,-0.19065043,-0.29505795
288863439,1.5682464,-0.18755616,-0.28584886
288885439,1.3849403,-0.1854933,-0.18454877
288907440,1.3807101,-0.19271329,-0.16843285
288929439,1.3835301,-0.2339704,-0.17649081
288951439,1.3877603,-0.18961902,-0.1603749
288973439,1.3849403,-0.18858759,-0.17303741
288995442,1.4328818,-0.18961902,-0.287
289017439,1.4935138,-0.18755616,-0.287
289038449,1.5104344,-0.2236561,-0.18224649
289059439,1.3835301,-0.18446188,-0.17533968
289081467,1.3962206,-0.19374472,-0.18569992
289104485,1.3863503,-0.18755616,-0.30081365
289126450,1.3821201,-0.18652473,-0.2996625
289150473,1.3891704,-0.18961902,-0.16613057
289171473,1.5456855,-0.19065043,-0.27088407
289194449,1.5724765,-0.19168186,-0.2812443
289217450,1.3821201,-0.2380961,-0.1638283
289239439,1.3863503,-0.18961902,-0.17764194
289260831,1.3934005,-0.23706467,-0.18224649
289282445,1.3919904,-0.18961902,-0.18339764
289305522,1.3821201,-0.18961902,-0.18454877
289327451,1.3821201,-0.18961902,-0.17649081
289349655,1.5936271,-0.2195304,-0.16613057
289372439,1.5738865,-0.19065043,-0.24901246
289394320,1.619008,-0.19065043,-0.18339764
289416449,1.3891704,-0.18858759,-0.17764194
289438451,1.3891704,-0.21127899,-0.18685105
289459451,1.3807101,-0.18961902,-0.19606015
289482480,1.3891704,-0.18652473,-0.19260673
289503439,1.5781167,-0.18652473,-0.22598971
289527442,1.3905804,-0.19065043,-0.18109536
289549450,1.5893971,-0.18652473,-0.16497944
289571439,1.5499157,-0.23087612,-0.16843285
289593439,1.3863503,-0.19271329,-0.17533968
289615467,1.3863503,-0.19168186,-0.18109536
289637439,1.3863503,-0.19168186,-0.18569992
289659458,1.3849403,-0.18652473,-0.29851136
289681442,1.3793,-0.18652473,-0.18454877
289704439,1.4032708,-0.18858759,-0.1914556
289727448,1.5936271,-0.2081847,-0.18224649
289749439,1.6049075,-0.2195304,-0.17303741
289771439,1.3863503,-0.23912753,-0.16958398
289793442,1.3919904,-0.19065043,-0.17764194
289816462,1.3849403,-0.18755616,-0.18109536
289838439,1.4046808,-0.19271329,-0.18800218
289859439,1.5019741,-0.18858759,-0.29160455
289881467,1.3877603,-0.18652473,-0.18339764
289905014,1.4230114,-0.23500182,-0.18569992
289926442,1.435702,-0.2339704,-0.17649081
289948809,1.3835301,-0.18961902,-0.2835466
289969591,1.4032708,-0.19374472,-0.17533968
289991450,1.3877603,-0.18961902,-0.30081365
290012830,1.3849403,-0.1854933,-0.2962091
290035468,1.3849403,-0.1854933,-0.18339764
290057538,1.5245348,-0.22468753,-0.18569992
290079472,1.3863503,-0.2339704,-0.17764194
290101715,1.3821201,-0.18755616,-0.17073514
290123468,1.3835301,-0.18961902,-0.17764194
290146467,1.4046808,-0.19271329,-0.17418854
290168453,1.3849403,-0.18858759,-0.27779087
290191448,1.5132544,-0.18961902,-0.29160455
290213614,1.5950372,-0.20921615,-0.17188627
290235448,1.3863503,-0.18961902,-0.17533968
290259174,1.3849403,-0.18961902,-0.16843285
290280450,1.3849403,-0.2380961,-0.18224649
290302450,1.3863503,-0.20715328,-0.17994422
290324439,1.3891704,-0.19065043,-0.17879309
290347439,1.3849403,-0.18858759,-0.1638283
290369439,1.3849403,-0.18961902,-0.16613057
290391467,1.5964472,-0.18858759,-0.17533968
290412478,1.6020874,-0.18652473,-0.17879309
290434438,1.3891704,-0.23603325,-0.18800218
290456438,1.4046808,-0.22468753,-0.19030446
290478438,1.3835301,-0.19065043,-0.18454877
290501439,1.3934005,-0.18961902,-0.22598971
290523440,1.5682464,-0.18755616,-0.27779087
290545439,1.5767066,-0.18961902,-0.22829199
290566439,1.3807101,-0.19065043,-0.16728172
290588439,1.3821201,-0.2422218,-0.16613057
290610448,1.3934005,-0.2081847,-0.18339764
290632450,1.3849403,-0.18652473,-0.21217607
290654442,1.3863503,-0.18755616,-0.17764194
290676439,1.528765,-0.18652473,-0.2904534
290698467,1.5908071,-0.18755616,-0.17188627
290721438,1.5936271,-0.18652473,-0.16843285
290743450,1.3835301,-0.18858759,-0.16497944
290766476,1.3849403,-0.18961902,-0.16843285
290787480,1.3877603,-0.19477615,-0.16152602
290810439,1.3821201,-0.19065043,-0.18339764
290833443,1.3877603,-0.19271329,-0.18224649
290855439,1.3891704,-0.18755616,-0.2962091
290877632,1.3863503,-0.18755616,-0.18569992
290899442,1.6147778,-0.22571896,-0.18109536
290922319,1.3680197,-0.18858759,-0.28009316
290943472,1.3877603,-0.18858759,-0.16843285
290964482,1.3891704,-0.18858759,-0.16728172
290987438,1.3835301,-0.18652473,-0.287
291009438,1.3849403,-0.18961902,-0.29736024
291031438,1.3821201,-0.19065043,-0.18339764
291053443,1.5908071,-0.21127899,-0.17533968
291076439,1.5964472,-0.22159326,-0.17879309
291098440,1.4230114,-0.23603325,-0.16728172
291120439,1.3821201,-0.18858759,-0.17879309
291142630,1.3905804,-0.18858759,-0.16613057
291165448,1.407501,-0.19271329,-0.17303741
291187456,1.37789,-0.18961902,-0.2720352
291209481,1.4385221,-0.18858759,-0.28584886
291230470,1.3807101,-0.18446188,-0.16958398
291253439,1.465313,-0.23190755,-0.18800218
291274438,1.4018607,-0.24015896,-0.18685105
291297438,1.3877603,-0.19065043,-0.18569992
291319442,1.3849403,-0.18652473,-0.17188627
291342453,1.3976306,-0.19168186,-0.17879309
291364488,1.3849403,-0.18755616,-0.28239545
291386451,1.5710664,-0.19065043,-0.27779087
291408698,1.3863503,-0.18755616,-0.17649081
291430454,1.408911,-0.24015896,-0.18339764
291452447,1.3877603,-0.2380961,-0.18800218
291473542,1.4032708,-0.18858759,-0.19260673
291495439,1.3891704,-0.1854933,-0.2927557
291516877,1.4822334,-0.18755616,-0.2904534
291537747,1.6063175,-0.2236561,-0.18454877
291559452,1.3863503,-0.18961902,-0.17073514
291583473,1.37789,-0.23500182,-0.16728172
291605635,1.3793,-0.18858759,-0.17649081
291626514,1.3976306,-0.18961902,-0.17303741
291648473,1.4596727,-0.18755616,-0.28009316
291671439,1.5555558,-0.18858759,-0.28009316
291693622,1.37789,-0.1854933,-0.17879309
291716439,1.37648,-0.18858759,-0.18109536
291738439,1.4004507,-0.24119039,-0.18800218
291760443,1.3863503,-0.23603325,-0.17073514
291782439,1.3863503,-0.18652473,-0.17303741
291804467,1.3863503,-0.18961902,-0.17994422
291827438,1.3849403,-0.18755616,-0.17649081
291849439,1.3863503,-0.18652473,-0.17073514
291872447,1.5795267,-0.18858759,-0.24325678
291894454,1.5964472,-0.22056183,-0.17764194
291915439,1.4004507,-0.23706467,-0.18569992
291939498,1.3849403,-0.2380961,-0.18224649
291961439,1.3807101,-0.20921615,-0.17418854
291983439,1.3863503,-0.19271329,-0.20296697
292005442,1.3821201,-0.18755616,-0.27663976
292027457,1.3849403,-0.18652473,-0.18109536
292049439,1.6034975,-0.19477615,-0.17649081
292073484,1.3835301,-0.1854933,-0.17764194
292095483,1.4808234,-0.22984469,-0.17764194
292117479,1.4286518,-0.23190755,-0.18109536
292139473,1.3793,-0.18652473,-0.18109536
292161473,1.3934005,-0.19168186,-0.17188627
292182486,1.3891704,-0.18755616,-0.2939068
292203473,1.5908071,-0.20921615,-0.17188627
292226451,1.5978572,-0.21127899,-0.17303741
292249439,1.3891704,-0.23912753,-0.16958398
292271443,1.4131411,-0.23500182,-0.18339764
292292874,1.3835301,-0.18446188,-0.17764194
292314451,1.3877603,-0.18858759,-0.22368744
292337517,1.3793,-0.19065043,-0.20526925
292359451,1.3863503,-0.18961902,-0.28469774
292381481,1.4216014,-0.18652473,-0.2835466
292402467,1.4187813,-0.23500182,-0.18454877
292424439,1.3877603,-0.18961902,-0.18454877
292446443,1.3849403,-0.18755616,-0.18454877
292468439,1.3863503,-0.18652473,-0.2317454
292491451,1.4004507,-0.18652473,-0.3031159
292512450,1.3849403,-0.1854933,-0.18339764
292535439,1.3849403,-0.18652473,-0.17764194
292557439,1.5414554,-0.22468753,-0.17418854
292579442,1.3905804,-0.24119039,-0.16497944
292601452,1.3891704,-0.18652473,-0.18339764
292623450,1.3919904,-0.18961902,-0.18569992
292645439,1.3877603,-0.18652473,-0.29736024
292667439,1.4441622,-0.18858759,-0.2939068
292689467,1.3793,-0.1854933,-0.18569992
292711438,1.5104344,-0.23190755,-0.18109536
292733486,1.4258317,-0.23500182,-0.17303741
292756439,1.5922171,-0.18755616,-0.17073514
292779515,1.3835301,-0.18755616,-0.16497944
292801451,1.3976306,-0.19065043,-0.19260673
292823452,1.3835301,-0.18652473,-0.18224649
292845444,1.3835301,-0.18961902,-0.2939068
292867439,1.5908071,-0.18755616,-0.18569992
292889439,1.3821201,-0.18239903,-0.18685105
292912486,1.3919904,-0.23706467,-0.18454877
292934450,1.3905804,-0.24015896,-0.17764194
292955439,1.3877603,-0.19168186,-0.16958398
292977467,1.3877603,-0.19065043,-0.17188627
293001014,1.5386353,-0.19065043,-0.2904534
293022438,1.5245348,-0.18755616,-0.287
293044872,1.3905804,-0.23706467,-0.17994422
293067473,1.5992674,-0.21024756,-0.17764194
293089468,1.3835301,-0.1854933,-0.17879309
293110473,1.3919904,-0.20302758,-0.18339764
293131468,1.3821201,-0.18652473,-0.17533968
293153541,1.3849403,-0.19065043,-0.27894202
293175485,1.5823468,-0.19065043,-0.16497944
293197640,1.3905804,-0.19065043,-0.17303741
293219468,1.3835301,-0.23912753,-0.17879309
293242332,1.5781167,-0.22675039,-0.18339764
293263474,1.3905804,-0.19065043,-0.17764194
293285659,1.3863503,-0.1854933,-0.18224649
293307499,1.5104344,-0.19065043,-0.29160455
293329473,1.5668361,-0.18343046,-0.2927557
293351468,1.3807101,-0.18961902,-0.17073514
293373473,1.4117311,-0.24428466,-0.17073514
293395468,1.3891704,-0.21127899,-0.17764194
293417484,1.3835301,-0.1854933,-0.18454877
293440445,1.3891704,-0.18755616,-0.18339764
293462439,1.3821201,-0.18961902,-0.17879309
293485460,1.3877603,-0.19065043,-0.18339764
293507455,1.3976306,-0.18652473,-0.17994422
293529439,1.5936271,-0.18652473,-0.17073514
293551439,1.3863503,-0.19271329,-0.17303741
293573470,1.3835301,-0.24015896,-0.17188627
293596448,1.4314718,-0.23190755,-0.18339764
293618450,1.3821201,-0.19374472,-0.17303741
293641439,1.3807101,-0.18446188,-0.20872265
293663439,1.3849403,-0.18858759,-0.29160455
293686439,1.4046808,-0.18652473,-0.3031159
293708439,1.3849403,-0.19168186,-0.18339764
293730450,1.5908071,-0.21643612,-0.17764194
293752464,1.4131411,-0.23603325,-0.16728172
293774439,1.3835301,-0.19168186,-0.16728172
293796803,1.3849403,-0.18446188,-0.18454877
293818442,1.4004507,-0.19065043,-0.3111739
293839470,1.3891704,-0.19168186,-0.18454877
293862504,1.3891704,-0.1854933,-0.18454877
293884883,1.3919904,-0.19993329,-0.16958398
293906473,1.4314718,-0.23293898,-0.18224649
293927476,1.3877603,-0.19168186,-0.18454877
293950439,1.3849403,-0.19065043,-0.17188627
293972443,1.3821201,-0.18858759,-0.287
293994439,1.3976306,-0.18961902,-0.2904534
294018321,1.3877603,-0.19890186,-0.17418854
294039448,1.3821201,-0.18755616,-0.18224649
294061632,1.3877603,-0.23603325,-0.17879309
294083439,1.3905804,-0.23912753,-0.17533968
294105470,1.3793,-0.18652473,-0.18569992
294126478,1.3849403,-0.18961902,-0.18339764
294148439,1.3835301,-0.1854933,-0.2893023
294171110,1.3849403,-0.18858759,-0.16843285
294192439,1.5978572,-0.22881326,-0.16152602
294214460,1.407501,-0.2339704,-0.17879309
294236439,1.37789,-0.1854933,-0.18339764
294259968,1.3863503,-0.18961902,-0.29851136
294281439,1.3863503,-0.19271329,-0.18454877
294303450,1.3891704,-0.18755616,-0.29736024
294325439,1.4286518,-0.18755616,-0.29851136
294347908,1.3863503,-0.18858759,-0.17303741
294369439,1.5019741,-0.23603325,-0.18454877
294391439,1.3863503,-0.23603325,-0.18685105
294413471,1.3905804,-0.18652473,-0.17764194
294434471,1.4004507,-0.19168186,-0.18915333
294456709,1.4709531,-0.19065043,-0.28815114
294480477,1.5696564,-0.19065043,-0.28815114
294502439,1.5795267,-0.18755616,-0.27894202
294524450,1.3849403,-0.18755616,-0.18339764
294546442,1.407501,-0.2380961,-0.17073514
294569472,1.3849403,-0.19065043,-0.17073514
294591451,1.3793,-0.2081847,-0.17533968
294612827,1.37789,-0.1854933,-0.17649081
294633495,1.37789,-0.18858759,-0.2939068
294655452,1.3849403,-0.18961902,-0.18339764
294676819,1.499154,-0.23087612,-0.17994422
294697743,1.3962206,-0.19168186,-0.18915333
294719454,1.3821201,-0.1854933,-0.2939068
294741688,1.5555558,-0.18343046,-0.27663976
294762529,1.3863503,-0.19065043,-0.1638283
294784444,1.6020874,-0.21746755,-0.16843285
294807478,1.4187813,-0.23912753,-0.19260673
294829696,1.3877603,-0.18652473,-0.18685105
294851473,1.3863503,-0.18961902,-0.18569992
294874656,1.3905804,-0.18961902,-0.18339764
294896448,1.3877603,-0.18961902,-0.30081365
294918459,1.3891704,-0.19168186,-0.2904534
294940449,1.37789,-0.18961902,-0.17649081
294962647,1.3849403,-0.19065043,-0.17073514
294984449,1.4018607,-0.24015896,-0.17418854
295006451,1.3891704,-0.19065043,-0.18685105
295028477,1.3835301,-0.18961902,-0.18109536
295051438,1.3821201,-0.19065043,-0.30426705
295075455,1.3849403,-0.18961902,-0.18224649
295097451,1.3863503,-0.19065043,-0.18454877
295119478,1.5865769,-0.19374472,-0.18454877
295141445,1.5809368,-0.19168186,-0.15346806
295163453,1.3694297,-0.19271329,-0.17764194
295185451,1.3595594,-0.24634752,-0.18800218
295207451,1.3412288,-0.20302758,-0.20526925
295231485,1.3200781,-0.20405899,-0.2133272
295253507,1.3031576,-0.19993329,-0.21793176
295275473,1.2890571,-0.19993329,-0.35721937
295297473,1.2693164,-0.19477615,-0.24671018
295319473,1.2946973,-0.21437328,-0.25246587
295341484,1.2523959,-0.21231042,-0.24555904
295362485,1.2213749,-0.1741476,-0.25131476
295383473,1.2100945,-0.15867619,-0.25246587
295406454,1.194584,-0.14217335,-0.2835466
295428874,1.1833037,-0.12979624,-0.28469774
295450451,1.194584,-0.11638768,-0.30426705
295473515,1.2693164,-0.102979116,-0.2939068
295495451,1.1593329,-0.124639094,-0.3088716
295517684,1.1395922,-0.073067725,-0.3146273
295539460,1.1452323,-0.06378488,-0.31808072
295562359,1.133952,-0.093696274,-0.32844093
295582473,1.1283119,-0.04006205,-0.44700807
295604439,1.496334,-0.061722025,-0.31692958
295627438,1.1424123,-0.023559213,-0.3549171
295649439,1.0958807,0.00016361539,-0.44010127
295671439,1.0874205,0.008415034,-0.37563756
295694444,1.07614,0.022855017,-0.38369554
295716451,1.0704999,0.026980726,-0.396358
295737439,1.07191,0.03420072,-0.50916946
295760439,1.0606296,0.04142071,-0.5241343
295781470,1.2425256,0.050703555,-0.404416
295803908,1.040889,0.047609273,-0.42398533
295825439,1.0352488,0.06411211,-0.4320433
295847439,1.0310186,0.070300676,-0.43434557
295869473,1.0310186,0.07545781,-0.4412524
295890473,1.2298352,0.07545781,-0.45391488
295913439,1.014098,0.08577209,-0.43895012
295934453,1.2171447,0.06514353,-0.44585693
295957438,1.408911,0.01769788,-0.47233313
295979439,0.9873072,0.09505493,-0.45391488
296002442,0.980257,0.103306346,-0.46772856
296024478,1.1071612,0.10743205,-0.5437036
296046439,0.9591063,0.110526346,-0.56327295
296068481,1.132542,0.091960646,-0.6887469
296090439,0.93090534,0.12290347,-0.50916946
296112468,1.104341,0.0713321,-0.5874468
296134450,1.1297219,0.08680351,-0.5195297
296156885,0.8942442,0.13528061,-0.61507416
296177526,0.9027044,0.08474065,-0.51377404
296199449,0.888604,0.14146917,-0.65191054
296220810,0.88014364,0.14353201,-0.53334343
296241750,1.0902406,0.13528061,-0.5506104
296263438,0.8759135,0.0940235,-0.5414014
296285624,0.8688633,0.13631202,-0.6231321
296306520,1.015508,0.1425006,-0.6427014
296328451,1.1917639,0.10536921,-0.731339
296351483,1.0578095,0.14353201,-0.64960825
296373701,1.1156214,0.09814921,-0.52298313
296395468,0.8787336,0.14765772,-0.54485476
296418439,0.8759135,0.15281487,-0.5310411
296441449,0.87732357,0.15281487,-0.5252854
296463449,0.8942442,0.102274925,-0.5195297
296485472,0.89706427,0.102274925,-0.51837856
296506725,0.9027044,0.15590914,-0.64385253
296529439,0.90552455,0.157972,-0.49765813
296551438,1.1424123,0.13631202,-0.5897491
296573438,1.1677932,0.121872045,-0.57017976
296595453,1.1438223,0.16003485,-0.5874468
296619480,0.9351355,0.15900342,-0.45506603
296643457,1.1551027,0.10021207,-0.45046148
296665451,1.0620396,0.09711778,-0.43895012
296689485,1.0662698,0.092992075,-0.41822964
296711514,0.96756655,0.103306346,-0.4228342
296733485,0.9746168,0.14868915,-0.41132283
296755484,0.9873072,0.1425006,-0.39981148
296777489,1.1804836,0.13837488,-0.48960018
296799484,1.2058644,0.10846348,-0.49420473
296821476,1.0070478,0.13631202,-0.3767887
296842478,1.0493492,0.08061495,-0.36297506
296864712,1.014098,0.1239349,-0.35952163
296886484,1.0296086,0.1167149,-0.35261482
296908861,1.2467557,0.06514353,-0.32268524
296930473,1.2523959,0.110526346,-0.44815922
296951486,1.3877603,0.012540744,-0.38139325
296974439,1.255216,0.04451499,-0.30426705
296996880,1.0846003,0.082677804,-0.4320433
297018476,1.0874205,0.023886444,-0.31923184
297041536,1.0817803,0.06926925,-0.3272898
297063493,1.0817803,0.059986405,-0.31347618
297085683,1.3116179,0.011509316,-0.4285899
297107439,1.3172581,0.0073836073,-0.42398533
297130478,1.3228983,-0.004993521,-0.4228342
297152439,1.1226716,0.009446462,-0.30772045
297176451,1.3595594,-0.093696274,-0.30081365
297199482,1.3609694,-0.07100487,-0.32613868
297221468,1.1593329,-0.029747779,-0.33304548
297243473,1.1494625,-0.05243918,-0.32844093
297265496,1.1565129,-0.05862774,-0.45506603
297287473,1.3257183,-0.06584773,-0.44815922
297309468,1.162153,-0.07822486,-0.34455687
297331490,1.3976306,-0.1401105,-0.33880118
297353471,1.37789,-0.15042478,-0.32498753
297375473,1.1720233,-0.11329339,-0.33304548
297398439,1.1776634,-0.12154481,-0.33534774
297420439,1.1847137,-0.13392194,-0.34455687
297442439,1.1762534,-0.13804765,-0.45046148
297464439,1.3567393,-0.14526765,-0.45046148
297486444,1.1790736,-0.15248762,-0.32844093
297508448,1.3849403,-0.21024756,-0.32038298
297530439,1.2735466,-0.21334185,-0.3031159
297552467,1.1706133,-0.17311618,-0.3031159
297573471,1.1720233,-0.18343046,-0.2996625
297596475,1.3595594,-0.18239903,-0.41132283
297618438,1.3609694,-0.18755616,-0.40326488
297640445,1.1706133,-0.18858759,-0.2962091
297662439,1.3637896,-0.2380961,-0.2904534
297683439,1.1804836,-0.18961902,-0.28009316
297706439,1.1734333,-0.19168186,-0.28009316
297727450,1.1748434,-0.19168186,-0.3802421
297750439,1.1607429,-0.20096472,-0.35952163
297772859,1.3835301,-0.25047323,-0.25246587
297795439,1.37648,-0.20199615,-0.35146368
297818467,1.3807101,-0.22571896,-0.35721937
297839467,1.1706133,-0.21437328,-0.24555904
297861620,1.1677932,-0.23190755,-0.3272898
297883438,1.162153,-0.2721332,-0.2317454
297906442,1.1776634,-0.23087612,-0.23519881
297928450,1.1536926,-0.23706467,-0.20872265
297951439,1.1536926,-0.24428466,-0.19951355
297973638,1.3510991,-0.28966746,-0.17418854
297995439,1.344049,-0.28966746,-0.17879309
298017439,1.1395922,-0.2566618,-0.19606015
298039446,1.135362,-0.3133903,-0.18915333
298061439,1.132542,-0.2979189,-0.18339764
298083439,1.1212616,-0.27419606,-0.2962091
298105467,1.1283119,-0.27832174,-0.17994422
298127438,1.314438,-0.28760463,-0.2685818
298149450,1.3228983,-0.31545314,-0.20872265
298171448,1.1099813,-0.28554177,-0.1419567
298193442,1.1142114,-0.34123883,-0.13274759
298215439,1.1184415,-0.3092646,-0.18109536
298237449,1.0958807,-0.28966746,-0.25361702
298259511,1.0930606,-0.28760463,-0.13620101
298281439,1.2904673,-0.28760463,-0.24210563
298303439,1.2932873,-0.32783028,-0.11317826
298325439,1.0846003,-0.28760463,-0.11778281
298348467,1.0972908,-0.3092646,-0.11087599
298370450,1.0775502,-0.31029603,-0.09015551
298393514,1.07191,-0.29276174,-0.09476007
298415485,1.0676799,-0.2865732,-0.22253631
298437485,1.0704999,-0.2948246,-0.21908289
298459479,1.0662698,-0.2948246,-0.09706234
298482439,1.0648597,-0.2948246,-0.09015551
298504878,1.0592196,-0.29688746,-0.092457786
298526451,1.0620396,-0.34330168,-0.08785324
298549573,1.0521693,-0.31854743,-0.070586175
298571446,1.0507593,-0.30101317,-0.06367936
298593451,1.0465292,-0.29998174,-0.06713277
298614439,1.0958807,-0.2917303,-0.18224649
298636449,1.042299,-0.29276174,-0.07173732
298658512,1.0775502,-0.339176,-0.061377082
298679472,1.0352488,-0.33814457,-0.065981634
298701650,1.0338387,-0.2917303,-0.062528215
298724439,1.0296086,-0.2917303,-0.05331912
298746466,1.0211483,-0.2906989,-0.15116578
298768439,1.1283119,-0.29379317,-0.14310783
298789439,1.07614,-0.33711314,-0.021087276
298812439,1.0225583,-0.3360817,-0.021087276
298833450,0.9999976,-0.29379317,-0.024540689
298856439,0.9873072,-0.2989503,-0.01533159
298878471,0.9844871,-0.29998174,-0.0118781775
298900445,0.97320676,-0.30307603,-0.123538494
298922439,0.9647465,-0.31545314,-0.0026690792
298944482,0.95769626,-0.30513886,0.015749117
298965467,0.94782585,-0.30617028,0.01459798
298987941,0.9450058,-0.30823317,0.024958216
299010439,0.92808527,-0.30617028,0.018051391
299032439,0.9266752,-0.30513886,0.026109355
299054443,0.91539484,-0.3072017,0.026109355
299076723,0.9168049,-0.30617028,0.029562764
299098439,0.9027044,-0.30307603,0.037620723
299122439,0.90693456,-0.30617028,0.03186504
299144450,0.888604,-0.30307603,0.0491321
299166442,0.88437384,-0.31132746,0.046829823
299188684,0.87168336,-0.30513886,0.05258551
299210467,0.8730934,-0.30617028,0.061794605
299231483,0.88437384,-0.30823317,0.046829823
299254438,0.86322314,-0.3072017,0.04452755
299277487,0.8575829,-0.30617028,0.061794605
299299444,0.8519428,-0.31029603,0.05028324
299320860,0.8434825,-0.30307603,0.056038924
299341499,0.84066236,-0.30823317,0.061794605
299363451,0.8434825,-0.31132746,0.061794605
299384450,0.83079207,-0.31029603,0.06639916
299406450,0.8505327,-0.3133903,0.06294575
299428450,0.8350222,-0.30823317,0.06294575
299450453,0.827972,-0.3020446,0.06639916
299472450,0.8350222,-0.2979189,0.06294575
299494450,0.83220214,-0.29688746,0.06294575
299516443,0.8448925,-0.29276174,0.069852576
299538467,0.8364323,-0.29276174,0.06524802
299560439,0.8350222,-0.28863606,0.07215485
299582443,0.83925235,-0.2803846,0.0767594
299604439,0.8448925,-0.2752275,0.07330598
299627452,0.84630257,-0.2721332,0.07330598
299649446,0.8434825,-0.27110177,0.06409688
299671452,0.858993,-0.26594463,0.06409688
299693452,0.858993,-0.2597561,0.06639916
299715481,0.86463314,-0.2566618,0.061794605
299737453,0.85476285,-0.25047323,0.07215485
299759451,0.8674532,-0.25150466,0.07330598
299781452,0.86463314,-0.24737895,0.07330598
299803480,0.86463314,-0.24428466,0.07560825
299825452,0.86463314,-0.2380961,0.061794605
299849489,0.87168336,-0.24325323,0.07215485
299871473,0.8519428,-0.23500182,0.069852576
299893468,0.85617286,-0.23603325,0.07330598
299914473,0.8378423,-0.2339704,0.067550294
299935482,0.8378423,-0.23190755,0.08711963
299958439,0.8420724,-0.22881326,0.09632873
299980471,0.84630257,-0.23087612,0.09172418
300002439,0.83079207,-0.22881326,0.089421906
300024809,0.8251519,-0.23500182,0.082515076
300046450,0.8195117,-0.22159326,0.08827077
300069442,0.8209218,-0.22262469,0.09287532
300093467,0.83220214,-0.24944179,0.09287532
300115439,0.82374185,-0.22056183,0.08711963
300138473,0.8110514,-0.26594463,0.10438669
300160911,0.8025911,-0.21746755,0.11014238
300182473,0.79836094,-0.21643612,0.10438669
300203479,0.79554087,-0.2154047,0.10668897
300224483,0.7842605,-0.20715328,0.09978215
300248450,0.7758002,-0.20509042,0.11359579
300272443,0.9238551,-0.20509042,0.1170492
300295439,0.97320676,-0.20096472,0.107840106
300317633,0.77157015,-0.19787043,0.10899124
300339469,0.76592994,-0.20612185,0.115898065
300360477,0.76734,-0.21334185,0.1262583
300382451,0.7645199,-0.19065043,0.120502606
