timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
290382121,0.008038567,-0.017372603,-0.020363979,-0.9289272,-0.35443145,-0.0025216178,0.10708097,0.5805994,0.4013598,0.16110969,-0.6898248,3
290414946,0.0011261317,-0.01941612,-0.02333934,-0.9288701,-0.35450953,-0.0024433609,0.10731952,0.5805994,0.4013598,0.16110969,-0.6898248,3
290446914,0.015849888,-0.018939126,-0.021045001,-0.9287748,-0.35468897,-0.0023455445,0.10755388,0.5805994,0.4013598,0.16110969,-0.6898248,3
290478979,0.022168964,-0.012669111,-0.01912942,-0.92869717,-0.3548245,-0.0022618345,0.10777784,0.5805994,0.4013598,0.16110969,-0.6898248,3
290510942,-0.000114432536,-0.025601681,-0.021081729,-0.9286002,-0.35500914,-0.002145181,0.1080085,0.5805994,0.4013598,0.16110969,-0.6898248,3
290538982,0.011301924,-0.02631527,-0.019556612,-0.9285271,-0.35514247,-0.0020566909,0.10819954,0.5805994,0.4013598,0.16110969,-0.6898248,3
290571732,0.01640969,-0.010572653,-0.01833665,-0.92839473,-0.35543343,-0.0019660303,0.10838207,0.5805994,0.4013598,0.16110969,-0.6898248,3
290603721,0.00022822246,-0.021456294,-0.021254495,-0.9283167,-0.35557443,-0.0018710428,0.10858799,0.5805994,0.4013598,0.16110969,-0.6898248,3
290635724,0.020028057,-0.016115377,-0.01819802,-0.928246,-0.3556983,-0.0018045867,0.108788274,0.5805994,0.4013598,0.16110969,-0.6898248,3
290667732,-0.017717335,-0.017414218,-0.02033003,-0.9282118,-0.35572916,-0.0017401363,0.10898057,0.5805994,0.4013598,0.16110969,-0.6898248,3
290696523,-0.002057863,-0.020418659,-0.021710182,-0.9281664,-0.35579604,-0.001679995,0.10914963,0.5805994,0.4013598,0.16110969,-0.6898248,3
290728562,0.004869761,-0.016410777,-0.020413762,-0.92813176,-0.35581836,-0.001620733,0.10937227,0.5805994,0.4013598,0.16110969,-0.6898248,3
290760544,-0.002437526,-0.018883636,-0.02143802,-0.92811626,-0.3557899,-0.0015578717,0.109596856,0.5805994,0.4013598,0.16110969,-0.6898248,3
290792516,0.003970083,-0.020535672,-0.021677986,-0.92809427,-0.355775,-0.0014972752,0.109831154,0.5805994,0.4013598,0.16110969,-0.6898248,3
290824542,-0.0018748638,-0.015440736,-0.01913836,-0.9280719,-0.35576588,-0.0014249895,0.110050686,0.5805994,0.4013598,0.16110969,-0.6898248,3
290857324,0.00061518257,-0.020244483,-0.020147892,-0.928047,-0.35576448,-0.0013581476,0.11026624,0.5805994,0.4013598,0.16110969,-0.6898248,3
290885332,-0.0013709364,-0.021303453,-0.020922014,-0.9280177,-0.35577935,-0.0012859589,0.110465504,0.5805994,0.4013598,0.16110969,-0.6898248,3
290917315,0.0022906328,-0.017820777,-0.019048594,-0.92798775,-0.3557909,-0.0012115804,0.11068061,0.5805994,0.4013598,0.16110969,-0.6898248,3
290949315,-0.019764213,-0.021705184,-0.02161101,-0.92796445,-0.35578305,-0.0011471945,0.11090234,0.5805994,0.4013598,0.16110969,-0.6898248,3
290982178,0.01241272,-0.021302693,-0.019241799,-0.92792374,-0.35582,-0.0010551896,0.111124694,0.5805994,0.4013598,0.16110969,-0.6898248,3
291014134,-0.009880507,-0.018431041,-0.022627734,-0.9278888,-0.35584438,-0.0009955333,0.111338906,0.5805994,0.4013598,0.16110969,-0.6898248,3
291046124,0.0035118952,-0.019894656,-0.019884521,-0.927838,-0.35590944,-0.0009260782,0.111553505,0.5805994,0.4013598,0.16110969,-0.6898248,3
291078151,0.0067834184,-0.013224797,-0.019007886,-0.92779326,-0.35596365,-0.0008611612,0.11175428,0.5805994,0.4013598,0.16110969,-0.6898248,3
291106153,0.004527935,-0.012963243,-0.018419528,-0.92776155,-0.35598913,-0.000785354,0.111936,0.5805994,0.4013598,0.16110969,-0.6898248,3
291138164,-0.009467157,-0.025682624,-0.019933993,-0.9277382,-0.3559823,-0.00070039503,0.112151995,0.5805994,0.4013598,0.16110969,-0.6898248,3
291170915,0.0045622075,-0.012745148,-0.0198137,-0.9276982,-0.3560196,-0.00063130475,0.112364635,0.5805994,0.4013598,0.16110969,-0.6898248,3
291202914,-0.014708919,-0.021823261,-0.022660859,-0.9276853,-0.35597646,-0.00055121316,0.11260809,0.5805994,0.4013598,0.16110969,-0.6898248,3
291234941,0.014142707,-0.020414907,-0.019432642,-0.9276563,-0.35597864,-0.00047436543,0.11283987,0.5805994,0.4013598,0.16110969,-0.6898248,3
291266925,-0.010324759,-0.014539093,-0.020057045,-0.92763495,-0.355962,-0.00041559583,0.11306831,0.5805994,0.4013598,0.16110969,-0.6898248,3
291294967,-0.003060072,-0.015524453,-0.020521287,-0.9276201,-0.35593948,-0.00035209968,0.11326049,0.5805994,0.4013598,0.16110969,-0.6898248,3
291327739,0.007192837,-0.021129709,-0.019573681,-0.9275777,-0.35598144,-0.00027531307,0.11347669,0.5805994,0.4013598,0.16110969,-0.6898248,3
291359744,0.004245307,-0.012313651,-0.018922545,-0.92754847,-0.35598594,-0.00020183423,0.11370101,0.5805994,0.4013598,0.16110969,-0.6898248,3
291391732,-0.009214267,-0.025494495,-0.020786969,-0.92752427,-0.35597867,-0.00012630971,0.113921024,0.5805994,0.4013598,0.16110969,-0.6898248,3
291423740,0.0055452334,-0.01603714,-0.01942841,-0.9274705,-0.35605228,-5.673046e-05,0.11412829,0.5805994,0.4013598,0.16110969,-0.6898248,3
291455760,-0.0102899065,-0.021989526,-0.020250093,-0.9274537,-0.3560286,2.831829e-05,0.114338756,0.5805994,0.4013598,0.16110969,-0.6898248,3
291484519,-0.006939143,-0.022165094,-0.02152907,-0.9274213,-0.3560559,7.849635e-05,0.11451661,0.5805994,0.4013598,0.16110969,-0.6898248,3
291516523,0.01705112,-0.018657597,-0.018769315,-0.9273793,-0.35609826,0.000150923,0.11472504,0.5805994,0.4013598,0.16110969,-0.6898248,3
291548536,0.0014143658,-0.018841187,-0.019565465,-0.9273487,-0.35611185,0.00021962312,0.11492944,0.5805994,0.4013598,0.16110969,-0.6898248,3
291580518,0.0028023599,-0.02042583,-0.01955047,-0.9273164,-0.35613093,0.00029903208,0.115130484,0.5805994,0.4013598,0.16110969,-0.6898248,3
291613315,-0.0058731376,-0.019552767,-0.021057975,-0.9272947,-0.35612157,0.0003571768,0.11533407,0.5805994,0.4013598,0.16110969,-0.6898248,3
291641339,0.00042156782,-0.019470908,-0.021092828,-0.92727333,-0.35611764,0.00043259352,0.11551735,0.5805994,0.4013598,0.16110969,-0.6898248,3
291673349,0.006006197,-0.019598152,-0.01950831,-0.9272293,-0.3561705,0.0005023372,0.11570814,0.5805994,0.4013598,0.16110969,-0.6898248,3
291705357,0.0034596336,-0.015955063,-0.019559525,-0.9271864,-0.35622022,0.0005726293,0.115897246,0.5805994,0.4013598,0.16110969,-0.6898248,3
291737314,0.0006510401,-0.021469533,-0.02115275,-0.9271517,-0.3562482,0.0006528219,0.11608895,0.5805994,0.4013598,0.16110969,-0.6898248,3
291769340,0.0062947897,-0.018181205,-0.018376568,-0.92710674,-0.35630125,0.0007255509,0.116283916,0.5805994,0.4013598,0.16110969,-0.6898248,3
291802171,-0.004057958,-0.018183127,-0.020418514,-0.9270776,-0.35631046,0.0007972642,0.11648828,0.5805994,0.4013598,0.16110969,-0.6898248,3
291830130,-0.009767509,-0.022902489,-0.021507332,-0.9270549,-0.35631457,0.0008368081,0.11665504,0.5805994,0.4013598,0.16110969,-0.6898248,3
291862141,0.006368024,-0.017415896,-0.018135421,-0.9269942,-0.35641262,0.00090123847,0.11683781,0.5805994,0.4013598,0.16110969,-0.6898248,3
291894124,-0.00014594174,-0.016314099,-0.019438673,-0.9269524,-0.35646135,0.0009456209,0.1170197,0.5805994,0.4013598,0.16110969,-0.6898248,3
291926915,-0.0030821697,-0.023674324,-0.020787882,-0.92689973,-0.3565364,0.0009972912,0.117208324,0.5805994,0.4013598,0.16110969,-0.6898248,3
291958995,0.015855597,-0.011404969,-0.017045505,-0.92687136,-0.35655636,0.0010163628,0.11737198,0.5805994,0.4013598,0.16110969,-0.6898248,3
291990914,-0.012732884,-0.025718946,-0.021500042,-0.92684513,-0.3565609,0.0011034101,0.11756394,0.5805994,0.4013598,0.16110969,-0.6898248,3
292022958,0.014559919,-0.014372714,-0.019400952,-0.9267992,-0.35662076,0.0011435517,0.11774395,0.5805994,0.4013598,0.16110969,-0.6898248,3
292050932,0.015212048,-0.017626934,-0.018940808,-0.92676544,-0.35665396,0.0012037063,0.11790894,0.5805994,0.4013598,0.16110969,-0.6898248,3
292083715,-0.014809077,-0.018879183,-0.01967858,-0.92673373,-0.3566853,0.0012444508,0.118062556,0.5805994,0.4013598,0.16110969,-0.6898248,3
292115737,0.0146787055,-0.021476863,-0.01948974,-0.92668283,-0.3567607,0.0013309063,0.11823291,0.5805994,0.4013598,0.16110969,-0.6898248,3
292147714,-0.0026221285,-0.021067508,-0.020833304,-0.9266419,-0.35681015,0.0013804217,0.11840369,0.5805994,0.4013598,0.16110969,-0.6898248,3
292179714,0.010147393,-0.020764904,-0.019373054,-0.9265863,-0.35689807,0.0014506107,0.11857305,0.5805994,0.4013598,0.16110969,-0.6898248,3
292211735,0.015091796,-0.017226746,-0.018845167,-0.9265524,-0.35693038,0.0015046879,0.11873961,0.5805994,0.4013598,0.16110969,-0.6898248,3
292240520,-0.0018449059,-0.017153034,-0.021175455,-0.92652863,-0.35694203,0.0015615573,0.118889146,0.5805994,0.4013598,0.16110969,-0.6898248,3
292272642,0.002143656,-0.024432227,-0.020250723,-0.9265006,-0.3569492,0.0016247974,0.11908564,0.5805994,0.4013598,0.16110969,-0.6898248,3
292304516,0.016663468,-0.010739874,-0.0184903,-0.9264671,-0.35697365,0.0016809158,0.119271815,0.5805994,0.4013598,0.16110969,-0.6898248,3
292336551,-0.013637468,-0.021973092,-0.02270331,-0.9264486,-0.35695374,0.0017543209,0.11947341,0.5805994,0.4013598,0.16110969,-0.6898248,3
292368560,0.00603347,-0.025888443,-0.018930828,-0.92641324,-0.3569802,0.0018451699,0.11966791,0.5805994,0.4013598,0.16110969,-0.6898248,3
292397314,0.016658394,-0.017256752,-0.018128283,-0.9263873,-0.35699862,0.0018929228,0.11981232,0.5805994,0.4013598,0.16110969,-0.6898248,3
292429342,-0.0056180716,-0.018245548,-0.020379283,-0.9263845,-0.35694066,0.0019629844,0.120005585,0.5805994,0.4013598,0.16110969,-0.6898248,3
292461315,0.009981073,-0.019612363,-0.018753571,-0.92635536,-0.35695848,0.0020314164,0.12017669,0.5805994,0.4013598,0.16110969,-0.6898248,3
292493324,0.018728592,-0.009387724,-0.019046372,-0.9263174,-0.35699913,0.0020862068,0.12034735,0.5805994,0.4013598,0.16110969,-0.6898248,3
292525332,0.0032696696,-0.019357245,-0.021421446,-0.9262676,-0.35706964,0.002132476,0.120519966,0.5805994,0.4013598,0.16110969,-0.6898248,3
292558305,0.00047688605,-0.01846629,-0.020678619,-0.92621714,-0.35713333,0.0022221643,0.12071768,0.5805994,0.4013598,0.16110969,-0.6898248,3
292586167,0.0062839612,-0.016735962,-0.019080104,-0.9261768,-0.35718468,0.0022600614,0.12087425,0.5805994,0.4013598,0.16110969,-0.6898248,3
292618149,-0.0075828526,-0.022413846,-0.021513162,-0.9261433,-0.35720724,0.0023112986,0.1210632,0.5805994,0.4013598,0.16110969,-0.6898248,3
292650130,0.02645795,-0.0182914,-0.017518504,-0.926084,-0.35730037,0.0023756677,0.12124093,0.5805994,0.4013598,0.16110969,-0.6898248,3
292682164,0.0031431173,-0.012001904,-0.019894559,-0.9260238,-0.35739127,0.0024591442,0.121431224,0.5805994,0.4013598,0.16110969,-0.6898248,3
292714949,0.014148808,-0.018124355,-0.018364163,-0.9259841,-0.3574296,0.0025234283,0.121619545,0.5805994,0.4013598,0.16110969,-0.6898248,3
292746918,-0.0012128698,-0.013126291,-0.019131362,-0.92595035,-0.35745904,0.00256518,0.121788576,0.5805994,0.4013598,0.16110969,-0.6898248,3
292778998,-0.0084253205,-0.025637003,-0.020609962,-0.9259238,-0.35746837,0.0026365542,0.12196163,0.5805994,0.4013598,0.16110969,-0.6898248,3
292810918,0.016366279,-0.010959251,-0.018061563,-0.9258965,-0.35748467,0.002671969,0.122119725,0.5805994,0.4013598,0.16110969,-0.6898248,3
292839756,0.009639889,-0.011782203,-0.019756189,-0.9258829,-0.35746986,0.0027046737,0.12226635,0.5805994,0.4013598,0.16110969,-0.6898248,3
292871724,-0.0130241485,-0.02502707,-0.020666843,-0.92589164,-0.35737905,0.0027665563,0.12246396,0.5805994,0.4013598,0.16110969,-0.6898248,3
292903723,0.011042821,-0.014574228,-0.017267037,-0.9258928,-0.35732147,0.0028020346,0.12262206,0.5805994,0.4013598,0.16110969,-0.6898248,3
292935745,-0.00043663732,-0.012521898,-0.017804649,-0.92589134,-0.35727116,0.0028481977,0.12277868,0.5805994,0.4013598,0.16110969,-0.6898248,3
292967714,0.0036536462,-0.024790753,-0.018938983,-0.92586195,-0.35729665,0.002892811,0.12292506,0.5805994,0.4013598,0.16110969,-0.6898248,3
292996558,-0.0052523054,-0.024383165,-0.019312581,-0.9258542,-0.3572691,0.0029456923,0.12306146,0.5805994,0.4013598,0.16110969,-0.6898248,3
293028550,-0.002329278,-0.016758801,-0.020654185,-0.92583764,-0.3572469,0.0029986983,0.12324958,0.5805994,0.4013598,0.16110969,-0.6898248,3
293060546,-0.0074414,-0.026663952,-0.02103812,-0.9258422,-0.3571659,0.0030808488,0.123446815,0.5805994,0.4013598,0.16110969,-0.6898248,3
293092550,0.019487448,-0.0149828885,-0.018061701,-0.9258044,-0.35720164,0.003151257,0.12362634,0.5805994,0.4013598,0.16110969,-0.6898248,3
293124541,-0.009800424,-0.015802655,-0.021106217,-0.9257835,-0.35719302,0.0031963652,0.12380574,0.5805994,0.4013598,0.16110969,-0.6898248,3
293156555,0.0064517604,-0.018020354,-0.019980278,-0.9257564,-0.35719705,0.0032754315,0.123995446,0.5805994,0.4013598,0.16110969,-0.6898248,3
293185323,0.007700991,-0.017210469,-0.018957878,-0.92571986,-0.35723835,0.0033295795,0.12414762,0.5805994,0.4013598,0.16110969,-0.6898248,3
293217315,-0.0017363762,-0.019803263,-0.019965354,-0.9256851,-0.35726544,0.003401637,0.1243259,0.5805994,0.4013598,0.16110969,-0.6898248,3
293249332,0.001244575,-0.02032371,-0.019899353,-0.9256528,-0.35728568,0.0034739207,0.124506,0.5805994,0.4013598,0.16110969,-0.6898248,3
293281314,0.005133155,-0.01572871,-0.018443013,-0.92561835,-0.35731646,0.0035288376,0.124672845,0.5805994,0.4013598,0.16110969,-0.6898248,3
293313315,-0.00178161,-0.021395508,-0.018593073,-0.92559534,-0.3573155,0.0035981785,0.12484418,0.5805994,0.4013598,0.16110969,-0.6898248,3
293342146,0.00059320545,-0.021060325,-0.019287864,-0.9255797,-0.35729924,0.0036644791,0.12500444,0.5805994,0.4013598,0.16110969,-0.6898248,3
293374340,0.024624921,-0.013896678,-0.018242856,-0.9255284,-0.35737935,0.003708769,0.12515344,0.5805994,0.4013598,0.16110969,-0.6898248,3
293406142,-0.013664404,-0.027515385,-0.022442788,-0.92552954,-0.35730958,0.0037937353,0.12534212,0.5805994,0.4013598,0.16110969,-0.6898248,3
293438975,-0.002824686,-0.021432947,-0.021006532,-0.9254947,-0.35734388,0.0038670574,0.12550001,0.5805994,0.4013598,0.16110969,-0.6898248,3
293470915,-0.012901897,-0.018650338,-0.01982638,-0.9254851,-0.3573097,0.0039176242,0.12566541,0.5805994,0.4013598,0.16110969,-0.6898248,3
293502932,0.01231673,-0.022217143,-0.019101681,-0.92544806,-0.35734913,0.003982763,0.12582368,0.5805994,0.4013598,0.16110969,-0.6898248,3
293534925,0.008233773,-0.010357074,-0.017991474,-0.9254135,-0.3573819,0.0040432457,0.12598291,0.5805994,0.4013598,0.16110969,-0.6898248,3
293562967,0.005274496,-0.011229891,-0.017937453,-0.9253879,-0.35740256,0.0040940964,0.12611078,0.5805994,0.4013598,0.16110969,-0.6898248,3
293594939,-0.009222332,-0.023422815,-0.019231819,-0.92536306,-0.35741165,0.0041632447,0.12626518,0.5805994,0.4013598,0.16110969,-0.6898248,3
293626939,0.020338694,-0.014448572,-0.017553825,-0.9253271,-0.3574537,0.0042182785,0.12640777,0.5805994,0.4013598,0.16110969,-0.6898248,3
293659737,-0.011820009,-0.021819035,-0.019867914,-0.92531025,-0.35744688,0.0042700656,0.12654826,0.5805994,0.4013598,0.16110969,-0.6898248,3
293691741,0.020576175,-0.015105613,-0.0172888,-0.9252654,-0.35751402,0.0043111555,0.12668598,0.5805994,0.4013598,0.16110969,-0.6898248,3
293723741,-0.007311793,-0.014802296,-0.020186678,-0.9252454,-0.35751608,0.0043276264,0.12682447,0.5805994,0.4013598,0.16110969,-0.6898248,3
293751714,-0.0017692257,-0.014365658,-0.017798964,-0.92521954,-0.3575403,0.004365741,0.12694387,0.5805994,0.4013598,0.16110969,-0.6898248,3
293784516,0.007511002,-0.02471574,-0.018558761,-0.92517984,-0.35759005,0.004430736,0.12709126,0.5805994,0.4013598,0.16110969,-0.6898248,3
293816536,0.00576939,-0.010848032,-0.01763325,-0.92515004,-0.35761866,0.0044761547,0.1272253,0.5805994,0.4013598,0.16110969,-0.6898248,3
293848524,-0.006594277,-0.023679174,-0.020171624,-0.92513925,-0.35758373,0.004546796,0.12739952,0.5805994,0.4013598,0.16110969,-0.6898248,3
293880518,0.013839714,-0.011194481,-0.016814627,-0.92511064,-0.35760108,0.0045960858,0.12755689,0.5805994,0.4013598,0.16110969,-0.6898248,3
293912543,0.0011540905,-0.011619564,-0.01934014,-0.9250963,-0.35757625,0.0046562543,0.12772852,0.5805994,0.4013598,0.16110969,-0.6898248,3
293941340,-0.012614081,-0.020557761,-0.02153072,-0.9250788,-0.35756928,0.0046953503,0.12787215,0.5805994,0.4013598,0.16110969,-0.6898248,3
293973455,0.0032125653,-0.024923217,-0.020275613,-0.9250494,-0.35758203,0.0047574993,0.12804742,0.5805994,0.4013598,0.16110969,-0.6898248,3
294005319,0.0075532026,-0.015055496,-0.019264301,-0.9250268,-0.3575775,0.004813723,0.12822117,0.5805994,0.4013598,0.16110969,-0.6898248,3
294037340,-0.0078555,-0.021133572,-0.019862333,-0.9250081,-0.35756502,0.0048772446,0.1283883,0.5805994,0.4013598,0.16110969,-0.6898248,3
294069379,0.01575821,-0.014776923,-0.018169342,-0.9249631,-0.35762927,0.0049189213,0.1285321,0.5805994,0.4013598,0.16110969,-0.6898248,3
294098126,0.015941115,-0.01368822,-0.01896633,-0.924936,-0.35764915,0.004959815,0.12866929,0.5805994,0.4013598,0.16110969,-0.6898248,3
294130151,-0.017878097,-0.025292195,-0.019492177,-0.9249108,-0.3576519,0.005020341,0.12884125,0.5805994,0.4013598,0.16110969,-0.6898248,3
294162124,0.011264871,-0.011913853,-0.018412149,-0.9248824,-0.35767183,0.0050783153,0.12898721,0.5805994,0.4013598,0.16110969,-0.6898248,3
294194134,-0.008252251,-0.013153117,-0.02062554,-0.92488235,-0.3576175,0.0051208665,0.12913594,0.5805994,0.4013598,0.16110969,-0.6898248,3
294226142,-0.0004413959,-0.018857846,-0.01863117,-0.9248842,-0.35755262,0.005187978,0.12929943,0.5805994,0.4013598,0.16110969,-0.6898248,3
294258977,-0.010471595,-0.014580008,-0.018254222,-0.9248658,-0.35754922,0.005242973,0.12943904,0.5805994,0.4013598,0.16110969,-0.6898248,3
294290950,-0.013527656,-0.02864004,-0.01914105,-0.92488337,-0.35744575,0.0053289314,0.12959507,0.5805994,0.4013598,0.16110969,-0.6898248,3
294318981,-0.004360228,-0.02240745,-0.018949859,-0.9248802,-0.35740975,0.0053849756,0.12971532,0.5805994,0.4013598,0.16110969,-0.6898248,3
294350924,0.009921011,-0.010952016,-0.01924393,-0.9248732,-0.35737723,0.005431034,0.12985255,0.5805994,0.4013598,0.16110969,-0.6898248,3
294382932,-0.01772506,-0.024476688,-0.01961809,-0.92484945,-0.35738358,0.005487209,0.13000168,0.5805994,0.4013598,0.16110969,-0.6898248,3
294415724,0.01404948,-0.013037492,-0.018278047,-0.92482877,-0.35738662,0.005557298,0.13013765,0.5805994,0.4013598,0.16110969,-0.6898248,3
294447714,-0.01025603,-0.013645388,-0.020494265,-0.92483157,-0.3573279,0.005595601,0.13027683,0.5805994,0.4013598,0.16110969,-0.6898248,3
294479732,0.007243154,-0.019121014,-0.018459542,-0.9248113,-0.35733047,0.005645546,0.13041188,0.5805994,0.4013598,0.16110969,-0.6898248,3
294507739,0.0071213967,-0.023119368,-0.017991653,-0.9248148,-0.35727414,0.0056815487,0.13053961,0.5805994,0.4013598,0.16110969,-0.6898248,3
294539757,0.011950474,-0.009244828,-0.018702732,-0.92478466,-0.35729864,0.0057278657,0.13068345,0.5805994,0.4013598,0.16110969,-0.6898248,3
294572528,0.0017607682,-0.024214033,-0.01987906,-0.92475957,-0.3573086,0.005801374,0.1308308,0.5805994,0.4013598,0.16110969,-0.6898248,3
294604522,0.016162762,-0.006283542,-0.01817757,-0.9247177,-0.35736677,0.005838932,0.13096613,0.5805994,0.4013598,0.16110969,-0.6898248,3
294636551,-0.012153621,-0.020819351,-0.021353286,-0.924696,-0.35736203,0.005898895,0.13112924,0.5805994,0.4013598,0.16110969,-0.6898248,3
294668519,0.0025787833,-0.022741154,-0.01960367,-0.9246814,-0.3573427,0.005930957,0.13128354,0.5805994,0.4013598,0.16110969,-0.6898248,3
294700539,0.009148476,-0.015721591,-0.01770488,-0.924644,-0.35738274,0.0059856237,0.131435,0.5805994,0.4013598,0.16110969,-0.6898248,3
294729315,-0.0024898169,-0.017758675,-0.019669939,-0.92465484,-0.35729942,0.006043793,0.1315833,0.5805994,0.4013598,0.16110969,-0.6898248,3
294761314,0.0034774358,-0.0167181,-0.018054714,-0.9246273,-0.3573128,0.006091126,0.13173819,0.5805994,0.4013598,0.16110969,-0.6898248,3
294793332,0.0021421972,-0.015016099,-0.018888813,-0.92461145,-0.35729817,0.0061317035,0.1318867,0.5805994,0.4013598,0.16110969,-0.6898248,3
294825321,-0.0024521188,-0.018295934,-0.017970957,-0.92458355,-0.3573179,0.0061854487,0.13202661,0.5805994,0.4013598,0.16110969,-0.6898248,3
294857314,0.0034557781,-0.016051318,-0.016672812,-0.9245638,-0.3573212,0.006233175,0.13215305,0.5805994,0.4013598,0.16110969,-0.6898248,3
294886149,-0.00030325516,-0.009231711,-0.01870945,-0.92456007,-0.35728845,0.0062277885,0.13226826,0.5805994,0.4013598,0.16110969,-0.6898248,3
294918121,-0.012808774,-0.015585901,-0.020267084,-0.92456675,-0.35721782,0.00625082,0.13241112,0.5805994,0.4013598,0.16110969,-0.6898248,3
294950170,0.0039652893,-0.021447327,-0.018717702,-0.92456335,-0.3571801,0.00626898,0.13253595,0.5805994,0.4013598,0.16110969,-0.6898248,3
294982150,-0.0021031024,-0.0183575,-0.018623812,-0.9245619,-0.35713047,0.0063247546,0.13267732,0.5805994,0.4013598,0.16110969,-0.6898248,3
295014165,-0.004201282,-0.030813217,-0.015383733,-0.9245357,-0.35716006,0.0064613065,0.13277397,0.5805994,0.4013598,0.16110969,-0.6898248,3
295046942,-0.00428421,-0.026311707,0.0011295788,-0.92455333,-0.35709724,0.0067064934,0.13280764,0.5805994,0.4013598,0.16110969,-0.6898248,3
295074925,-0.055967316,-0.03928916,0.023982245,-0.92476463,-0.356599,0.0071709384,0.13265035,0.5805994,0.4013598,0.16110969,-0.6898248,3
295106932,-0.27381578,-0.021862058,-0.074717104,-0.92556673,-0.3544293,0.007345421,0.1328619,0.5805994,0.4013598,0.16110969,-0.6898248,3
295138977,0.08900628,-0.042517006,-0.108612806,-0.92674506,-0.3508495,0.0066693854,0.13417837,0.5805994,0.4013598,0.16110969,-0.6898248,3
295170914,0.5651594,0.027640589,0.12430493,-0.92470574,-0.3563389,0.0076109665,0.13373081,0.5805994,0.4013598,0.16110969,-0.6898248,3
295203756,0.77202755,-0.08148442,0.14148939,-0.92056143,-0.3679316,0.010206278,0.1307246,0.5805994,0.4013598,0.16110969,-0.6898248,3
295235724,0.81765556,-0.26602024,-0.098165035,-0.9158736,-0.3789267,0.014765202,0.13180418,0.5805994,0.4013598,0.16110969,-0.6898248,3
295263732,0.4611033,-0.21037255,-0.09209141,-0.9120925,-0.38709512,0.01846511,0.13380554,0.5805994,0.4013598,0.16110969,-0.6898248,3
295295717,0.6877553,-0.25022984,-0.17906748,-0.9074486,-0.39673147,0.02239953,0.13652675,0.5805994,0.4013598,0.16110969,-0.6898248,3
295328519,0.6018721,-0.22724065,-0.19536363,-0.9028195,-0.40564308,0.025940347,0.14034848,0.5805994,0.4013598,0.16110969,-0.6898248,3
295360536,0.66101384,-0.32628,-0.33162576,-0.89800775,-0.4141621,0.02952231,0.14553484,0.5805994,0.4013598,0.16110969,-0.6898248,3
295392520,0.6030722,-0.4105464,-0.43088633,-0.89308274,-0.42167345,0.033471037,0.153214,0.5805994,0.4013598,0.16110969,-0.6898248,3
295424523,0.5560685,-0.46550262,-0.5196317,-0.8877013,-0.42910087,0.03793637,0.16254212,0.5805994,0.4013598,0.16110969,-0.6898248,3
295456543,0.62038165,-0.5066403,-0.57656443,-0.88197947,-0.4362422,0.042440556,0.1732157,0.5805994,0.4013598,0.16110969,-0.6898248,3
295484527,0.6262834,-0.51302147,-0.556529,-0.87631565,-0.44325405,0.04673003,0.18279259,0.5805994,0.4013598,0.16110969,-0.6898248,3
295517356,0.56340057,-0.5364218,-0.5140577,-0.87042147,-0.44971806,0.051912285,0.19345671,0.5805994,0.4013598,0.16110969,-0.6898248,3
295549339,0.8536508,-0.60324645,-0.62420946,-0.86289245,-0.45833012,0.058032602,0.20489646,0.5805994,0.4013598,0.16110969,-0.6898248,3
295581387,0.44868737,-0.5948364,-0.6339803,-0.8551967,-0.46634135,0.06382852,0.2170032,0.5805994,0.4013598,0.16110969,-0.6898248,3
295613332,0.19955365,-0.618759,-0.63214785,-0.8497846,-0.46949872,0.068403624,0.2296913,0.5805994,0.4013598,0.16110969,-0.6898248,3
295645314,0.2354989,-0.69011325,-0.78105927,-0.84523547,-0.46992972,0.07244025,0.24391711,0.5805994,0.4013598,0.16110969,-0.6898248,3
295674148,0.4839976,-0.75686985,-0.77546173,-0.8384891,-0.47392622,0.07766008,0.25748548,0.5805994,0.4013598,0.16110969,-0.6898248,3
295706133,0.2965654,-0.76368296,-0.6817121,-0.83180267,-0.4763041,0.083785295,0.27243096,0.5805994,0.4013598,0.16110969,-0.6898248,3
295738304,0.2284607,-0.7357187,-0.6128833,-0.8253842,-0.4783537,0.09028752,0.2859489,0.5805994,0.4013598,0.16110969,-0.6898248,3
295770932,0.18182944,-0.7434287,-0.4538852,-0.819668,-0.47948235,0.097531654,0.2978736,0.5805994,0.4013598,0.16110969,-0.6898248,3
295802925,-0.04114757,-0.8006133,-0.41775665,-0.81570905,-0.47754332,0.10452966,0.30926505,0.5805994,0.4013598,0.16110969,-0.6898248,3
295830943,-0.2362043,-0.8660691,-0.3045812,-0.8135769,-0.47337294,0.11124766,0.3188021,0.5805994,0.4013598,0.16110969,-0.6898248,3
295862923,-0.3537496,-0.9238932,-0.20846173,-0.8130137,-0.46534294,0.11927141,0.32899708,0.5805994,0.4013598,0.16110969,-0.6898248,3
295894927,-0.42067683,-1.0691774,-0.24510998,-0.8126809,-0.45563316,0.12856182,0.33973524,0.5805994,0.4013598,0.16110969,-0.6898248,3
295926932,-0.49650028,-1.2472444,-0.31063542,-0.8121248,-0.44351935,0.13929015,0.352622,0.5805994,0.4013598,0.16110969,-0.6898248,3
